starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1201134520,32.0,Saccade,1,0.77951,NaN,NaN,950.00,548.00,781.00,551.00
1201166186,320.0,Fixation,1,0.66231,789.00,546.00,NaN,NaN,NaN,NaN
1201486191,48.0,Saccade,2,0.61364,NaN,NaN,784.00,544.00,434.00,488.00
1201536191,153.0,Fixation,2,0.60959,437.00,487.00,NaN,NaN,NaN,NaN
1201687860,22.0,Saccade,3,0.61201,NaN,NaN,434.00,488.00,354.00,470.00
1201711194,200.0,Fixation,3,0.62136,372.00,468.00,NaN,NaN,NaN,NaN
1201909531,27.0,Saccade,4,0.63716,NaN,NaN,372.00,468.00,360.00,546.00
1201936197,335.0,Fixation,4,0.66854,361.00,542.00,NaN,NaN,NaN,NaN
1202271202,23.0,Saccade,5,0.69077,NaN,NaN,362.00,546.00,477.00,545.00
1202294537,195.0,Fixation,5,0.68991,457.00,545.00,NaN,NaN,NaN,NaN
1202489539,23.0,Saccade,6,0.68572,NaN,NaN,458.00,546.00,566.00,545.00
1202512872,192.0,Fixation,6,0.68367,542.00,544.00,NaN,NaN,NaN,NaN
1202704543,28.0,Saccade,7,0.68880,NaN,NaN,542.00,542.00,727.00,534.00
1202732876,223.0,Fixation,7,0.68472,713.00,533.00,NaN,NaN,NaN,NaN
1202956212,28.0,Saccade,8,0.68871,NaN,NaN,710.00,534.00,881.00,526.00
1202984546,235.0,Fixation,8,0.68906,858.00,526.00,NaN,NaN,NaN,NaN
1203219550,25.0,Saccade,9,0.68805,NaN,NaN,860.00,526.00,974.00,531.00
1203244550,220.0,Fixation,9,0.68839,955.00,530.00,NaN,NaN,NaN,NaN
1203464554,73.0,Saccade,10,0.69233,NaN,NaN,956.00,531.00,330.00,610.00
1203537888,467.0,Fixation,10,0.67495,337.00,621.00,NaN,NaN,NaN,NaN
1204004562,37.0,Saccade,11,0.66121,NaN,NaN,329.00,622.00,622.00,617.00
1204041228,223.0,Fixation,11,0.65022,615.00,617.00,NaN,NaN,NaN,NaN
1204264556,28.0,Saccade,12,0.64690,NaN,NaN,616.00,616.00,793.00,603.00
1204292882,177.0,Fixation,12,0.64619,781.00,606.00,NaN,NaN,NaN,NaN
1204469551,30.0,Saccade,13,0.65014,NaN,NaN,784.00,606.00,622.00,611.00
