starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1641186647,37.0,Saccade,1,0.72508,NaN,NaN,973.00,568.00,819.00,396.00
1641223315,225.0,Fixation,1,0.63164,818.00,405.00,NaN,NaN,NaN,NaN
1641448318,40.0,Saccade,2,0.57280,NaN,NaN,812.00,410.00,466.00,424.00
1641488315,105.0,Fixation,2,0.55709,477.00,437.00,NaN,NaN,NaN,NaN
1641593316,27.0,Saccade,3,0.55733,NaN,NaN,470.00,442.00,340.00,436.00
1641619987,153.0,Fixation,3,0.55653,345.00,428.00,NaN,NaN,NaN,NaN
1641773319,12.0,Saccade,4,0.56137,NaN,NaN,346.00,410.00,310.00,446.00
1641784986,102.0,Fixation,4,0.56239,320.00,431.00,NaN,NaN,NaN,NaN
1641886655,27.0,Saccade,5,0.56915,NaN,NaN,320.00,420.00,544.00,413.00
1641914989,142.0,Fixation,5,0.57818,539.00,417.00,NaN,NaN,NaN,NaN
1642054990,23.0,Saccade,6,0.58409,NaN,NaN,545.00,414.00,454.00,416.00
1642078325,207.0,Fixation,6,0.59392,478.00,417.00,NaN,NaN,NaN,NaN
1642284994,25.0,Saccade,7,0.60424,NaN,NaN,487.00,422.00,624.00,428.00
1642309992,187.0,Fixation,7,0.61465,608.00,421.00,NaN,NaN,NaN,NaN
1642496660,23.0,Saccade,8,0.62220,NaN,NaN,610.00,420.00,718.00,425.00
1642519994,132.0,Fixation,8,0.62451,697.00,422.00,NaN,NaN,NaN,NaN
1642651662,33.0,Saccade,9,0.63410,NaN,NaN,694.00,410.00,905.00,291.00
1642684997,213.0,Fixation,9,0.63503,906.00,300.00,NaN,NaN,NaN,NaN
1642898332,18.0,Saccade,10,0.63536,NaN,NaN,900.00,300.00,846.00,326.00
1642916665,107.0,Fixation,10,0.63209,866.00,328.00,NaN,NaN,NaN,NaN
1643023334,22.0,Saccade,11,0.62148,NaN,NaN,872.00,331.00,976.00,431.00
1643196668,23.0,Saccade,12,0.60775,NaN,NaN,370.00,488.00,370.00,488.00
1643213336,7.0,Saccade,13,0.66175,NaN,NaN,438.00,440.00,398.00,460.00
1643220001,73.0,Fixation,11,0.64403,397.00,455.00,NaN,NaN,NaN,NaN
1643293335,23.0,Saccade,14,0.65304,NaN,NaN,406.00,462.00,235.00,530.00
1643318337,12.0,Saccade,15,0.65808,NaN,NaN,258.00,514.00,334.00,512.00
1643330003,568.0,Fixation,12,0.64388,304.00,509.00,NaN,NaN,NaN,NaN
1643898342,10.0,Saccade,16,0.61996,NaN,NaN,300.00,512.00,286.00,504.00
1643908341,172.0,Fixation,13,0.62504,283.00,512.00,NaN,NaN,NaN,NaN
1644080009,17.0,Saccade,17,0.62392,NaN,NaN,276.00,502.00,354.00,502.00
1644096678,423.0,Fixation,14,0.62751,349.00,508.00,NaN,NaN,NaN,NaN
1644520015,18.0,Saccade,18,0.62524,NaN,NaN,340.00,502.00,404.00,514.00
1644538347,225.0,Fixation,15,0.61995,387.00,514.00,NaN,NaN,NaN,NaN
1644763353,22.0,Saccade,19,0.61235,NaN,NaN,380.00,516.00,485.00,488.00
1644785018,168.0,Fixation,16,0.61035,452.00,501.00,NaN,NaN,NaN,NaN
1644953355,12.0,Saccade,20,0.60901,NaN,NaN,452.00,493.00,486.00,513.00
1644966686,12.0,Saccade,21,0.60795,NaN,NaN,514.00,462.00,541.00,503.00
1644978352,217.0,Fixation,17,0.60384,531.00,500.00,NaN,NaN,NaN,NaN
1645195024,22.0,Saccade,22,0.60079,NaN,NaN,532.00,514.00,604.00,494.00
1645220023,227.0,Fixation,18,0.59704,600.00,497.00,NaN,NaN,NaN,NaN
1645446678,28.0,Saccade,23,0.59653,NaN,NaN,610.00,485.00,751.00,508.00
1645473344,88.0,Fixation,19,0.59686,742.00,503.00,NaN,NaN,NaN,NaN
1645561678,22.0,Saccade,24,0.59556,NaN,NaN,736.00,514.00,865.00,516.00
1645583347,152.0,Fixation,20,0.59542,847.00,514.00,NaN,NaN,NaN,NaN
1645735015,17.0,Saccade,25,0.59348,NaN,NaN,844.00,516.00,790.00,508.00
1645751683,177.0,Fixation,21,0.59203,803.00,509.00,NaN,NaN,NaN,NaN
1645928349,18.0,Saccade,26,0.58696,NaN,NaN,804.00,531.00,758.00,518.00
1645946682,190.0,Fixation,22,0.57899,765.00,513.00,NaN,NaN,NaN,NaN
1646138352,22.0,Saccade,27,0.58052,NaN,NaN,767.00,508.00,852.00,526.00
1646158353,543.0,Fixation,23,0.57495,839.00,518.00,NaN,NaN,NaN,NaN
1646701691,12.0,Saccade,28,0.56819,NaN,NaN,837.00,511.00,878.00,518.00
1646713357,173.0,Fixation,24,0.57042,872.00,520.00,NaN,NaN,NaN,NaN
1646886695,20.0,Saccade,29,0.57110,NaN,NaN,870.00,522.00,947.00,530.00
1646953362,27.0,Saccade,30,0.57283,NaN,NaN,944.00,526.00,1140.00,535.00
1646983362,13.0,Saccade,31,0.57546,NaN,NaN,1119.00,512.00,1066.00,516.00
1646996697,143.0,Fixation,25,0.57606,1079.00,521.00,NaN,NaN,NaN,NaN
1647140031,15.0,Saccade,32,0.57674,NaN,NaN,1080.00,524.00,1026.00,514.00
1647155031,215.0,Fixation,26,0.58611,1036.00,524.00,NaN,NaN,NaN,NaN
1647370034,20.0,Saccade,33,0.58847,NaN,NaN,1042.00,526.00,1110.00,527.00
1647390031,70.0,Fixation,27,0.58930,1089.00,520.00,NaN,NaN,NaN,NaN
1647460032,25.0,Saccade,34,0.59122,NaN,NaN,1092.00,520.00,778.00,492.00
1647495032,145.0,Fixation,28,0.58329,530.00,421.00,NaN,NaN,NaN,NaN
