starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
846472684,55.0,Saccade,1,0.65663,NaN,NaN,946.00,550.00,450.00,566.00
846527685,252.0,Fixation,1,0.57342,460.00,567.00,NaN,NaN,NaN,NaN
846779353,43.0,Saccade,2,0.54083,NaN,NaN,466.00,574.00,330.00,464.00
846822688,103.0,Fixation,2,0.54334,336.00,470.00,NaN,NaN,NaN,NaN
846926022,25.0,Saccade,3,0.54589,NaN,NaN,344.00,478.00,308.00,426.00
846951022,150.0,Fixation,3,0.55432,311.00,424.00,NaN,NaN,NaN,NaN
847101023,32.0,Saccade,4,0.56572,NaN,NaN,312.00,430.00,438.00,423.00
847132690,130.0,Fixation,4,0.57576,436.00,422.00,NaN,NaN,NaN,NaN
847262692,37.0,Saccade,5,0.58957,NaN,NaN,433.00,414.00,631.00,448.00
847299358,117.0,Fixation,5,0.59514,626.00,444.00,NaN,NaN,NaN,NaN
847416026,15.0,Saccade,6,0.59427,NaN,NaN,628.00,451.00,621.00,510.00
847559361,23.0,Saccade,7,0.59300,NaN,NaN,807.00,560.00,814.00,468.00
847577695,237.0,Fixation,6,0.62421,819.00,464.00,NaN,NaN,NaN,NaN
847814362,33.0,Saccade,8,0.64322,NaN,NaN,819.00,464.00,699.00,454.00
847847697,190.0,Fixation,7,0.63577,695.00,450.00,NaN,NaN,NaN,NaN
848037699,40.0,Saccade,9,0.62536,NaN,NaN,694.00,451.00,362.00,454.00
848077699,102.0,Fixation,8,0.61881,372.00,451.00,NaN,NaN,NaN,NaN
848179366,15.0,Saccade,10,0.61469,NaN,NaN,377.00,454.00,376.00,480.00
848194366,160.0,Fixation,9,0.61391,377.00,481.00,NaN,NaN,NaN,NaN
848354368,32.0,Saccade,11,0.62151,NaN,NaN,378.00,478.00,542.00,492.00
848386035,163.0,Fixation,10,0.62970,544.00,493.00,NaN,NaN,NaN,NaN
848549369,23.0,Saccade,12,0.63869,NaN,NaN,546.00,492.00,486.00,487.00
848572703,157.0,Fixation,11,0.64558,490.00,488.00,NaN,NaN,NaN,NaN
848729371,32.0,Saccade,13,0.65707,NaN,NaN,489.00,488.00,730.00,517.00
848761038,165.0,Fixation,12,0.65812,713.00,512.00,NaN,NaN,NaN,NaN
848926040,28.0,Saccade,14,0.66075,NaN,NaN,708.00,513.00,828.00,522.00
848954373,155.0,Fixation,13,0.66685,823.00,527.00,NaN,NaN,NaN,NaN
849109374,47.0,Saccade,15,0.68354,NaN,NaN,821.00,526.00,926.00,272.00
849156042,142.0,Fixation,14,0.69075,919.00,286.00,NaN,NaN,NaN,NaN
849297710,2.0,Saccade,16,0.68985,NaN,NaN,930.00,302.00,930.00,302.00
849299376,308.0,Fixation,15,0.69258,938.00,309.00,NaN,NaN,NaN,NaN
849607713,52.0,Saccade,17,0.69425,NaN,NaN,942.00,320.00,308.00,562.00
849661046,7.0,Saccade,18,0.69429,NaN,NaN,318.00,558.00,324.00,548.00
849667713,330.0,Fixation,16,0.67661,323.00,552.00,NaN,NaN,NaN,NaN
849997716,30.0,Saccade,19,0.67918,NaN,NaN,314.00,554.00,486.00,557.00
850027716,163.0,Fixation,17,0.67124,474.00,550.00,NaN,NaN,NaN,NaN
850191050,8.0,Saccade,20,0.66737,NaN,NaN,466.00,552.00,454.00,561.00
850199384,185.0,Fixation,18,0.66100,448.00,551.00,NaN,NaN,NaN,NaN
850384385,25.0,Saccade,21,0.65767,NaN,NaN,446.00,551.00,534.00,554.00
850409386,365.0,Fixation,19,0.65346,526.00,555.00,NaN,NaN,NaN,NaN
850774375,28.0,Saccade,22,0.65024,NaN,NaN,520.00,554.00,634.00,566.00
850802710,208.0,Fixation,20,0.64305,635.00,562.00,NaN,NaN,NaN,NaN
851011045,30.0,Saccade,23,0.64033,NaN,NaN,630.00,560.00,771.00,586.00
851041045,163.0,Fixation,21,0.64017,770.00,580.00,NaN,NaN,NaN,NaN
851204380,30.0,Saccade,24,0.64026,NaN,NaN,767.00,577.00,656.00,566.00
851234380,203.0,Fixation,22,0.63587,662.00,564.00,NaN,NaN,NaN,NaN
851437716,27.0,Saccade,25,0.63305,NaN,NaN,662.00,570.00,735.00,594.00
851464383,155.0,Fixation,23,0.63071,733.00,589.00,NaN,NaN,NaN,NaN
851619384,35.0,Saccade,26,0.63084,NaN,NaN,732.00,590.00,818.00,588.00
851654384,145.0,Fixation,24,0.62840,821.00,589.00,NaN,NaN,NaN,NaN
851799386,30.0,Saccade,27,0.62840,NaN,NaN,820.00,587.00,959.00,608.00
851829386,183.0,Fixation,25,0.62624,953.00,601.00,NaN,NaN,NaN,NaN
852012722,37.0,Saccade,28,0.62941,NaN,NaN,950.00,600.00,1166.00,569.00
852049388,145.0,Fixation,26,0.62392,1158.00,567.00,NaN,NaN,NaN,NaN
852194390,22.0,Saccade,29,0.62177,NaN,NaN,1158.00,570.00,1120.00,577.00
852216057,173.0,Fixation,27,0.61591,1110.00,580.00,NaN,NaN,NaN,NaN
852389392,35.0,Saccade,30,0.61442,NaN,NaN,1109.00,586.00,1300.00,557.00
852424392,170.0,Fixation,28,0.61025,1297.00,551.00,NaN,NaN,NaN,NaN
852594394,32.0,Saccade,31,0.61129,NaN,NaN,1294.00,556.00,1455.00,536.00
852626061,138.0,Fixation,29,0.60994,1447.00,536.00,NaN,NaN,NaN,NaN
852764396,18.0,Saccade,32,0.60814,NaN,NaN,1446.00,534.00,1407.00,540.00
852782730,140.0,Fixation,30,0.60696,1403.00,542.00,NaN,NaN,NaN,NaN
852922731,27.0,Saccade,33,0.61007,NaN,NaN,1404.00,546.00,1514.00,542.00
852949398,190.0,Fixation,31,0.60842,1509.00,538.00,NaN,NaN,NaN,NaN
853139400,42.0,Saccade,34,0.61706,NaN,NaN,1507.00,536.00,766.00,628.00
853184400,28.0,Saccade,35,0.61479,NaN,NaN,638.00,587.00,320.00,610.00
853216067,10.0,Saccade,36,0.62491,NaN,NaN,338.00,612.00,350.00,606.00
853226068,107.0,Fixation,32,0.61613,361.00,597.00,NaN,NaN,NaN,NaN
853332736,25.0,Saccade,37,0.61650,NaN,NaN,370.00,602.00,278.00,595.00
853357736,172.0,Fixation,33,0.61658,285.00,591.00,NaN,NaN,NaN,NaN
853529404,23.0,Saccade,38,0.61886,NaN,NaN,287.00,594.00,350.00,594.00
853552738,120.0,Fixation,34,0.62283,351.00,590.00,NaN,NaN,NaN,NaN
853672739,32.0,Saccade,39,0.62937,NaN,NaN,352.00,592.00,494.00,599.00
853704405,148.0,Fixation,35,0.62561,497.00,594.00,NaN,NaN,NaN,NaN
853852741,28.0,Saccade,40,0.62689,NaN,NaN,497.00,592.00,382.00,596.00
