starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
466857345,30.0,Saccade,1,0.63431,NaN,NaN,968.00,552.00,1134.00,610.00
466887346,115.0,Fixation,1,0.62783,1122.00,609.00,NaN,NaN,NaN,NaN
467002346,40.0,Saccade,2,0.62559,NaN,NaN,1123.00,612.00,1013.00,278.00
467042346,400.0,Fixation,2,0.63877,1015.00,291.00,NaN,NaN,NaN,NaN
467442347,22.0,Saccade,3,0.65855,NaN,NaN,1012.00,293.00,931.00,288.00
467464013,80.0,Fixation,3,0.66247,954.00,294.00,NaN,NaN,NaN,NaN
467544014,15.0,Saccade,4,0.66249,NaN,NaN,950.00,295.00,946.00,324.00
468082349,38.0,Saccade,5,0.74887,NaN,NaN,562.00,572.00,830.00,580.00
468120682,143.0,Fixation,4,0.74613,810.00,583.00,NaN,NaN,NaN,NaN
468264015,30.0,Saccade,6,0.73855,NaN,NaN,813.00,582.00,1040.00,602.00
468294015,502.0,Fixation,5,0.70981,1023.00,603.00,NaN,NaN,NaN,NaN
468797351,13.0,Saccade,7,0.69847,NaN,NaN,1023.00,608.00,1018.00,634.00
469307355,27.0,Saccade,8,0.76230,NaN,NaN,1068.00,604.00,754.00,599.00
469339019,18.0,Saccade,9,0.76689,NaN,NaN,648.00,602.00,456.00,596.00
469360686,7.0,Saccade,10,0.76642,NaN,NaN,488.00,595.00,520.00,602.00
469374019,7.0,Saccade,11,0.76480,NaN,NaN,488.00,600.00,484.00,601.00
469380686,157.0,Fixation,6,0.73930,487.00,600.00,NaN,NaN,NaN,NaN
469537354,25.0,Saccade,12,0.71938,NaN,NaN,489.00,600.00,331.00,606.00
469569020,7.0,Saccade,13,0.71467,NaN,NaN,361.00,607.00,372.00,606.00
469575687,275.0,Fixation,7,0.70302,357.00,609.00,NaN,NaN,NaN,NaN
469850687,25.0,Saccade,14,0.68914,NaN,NaN,354.00,609.00,346.00,694.00
469875687,153.0,Fixation,8,0.68267,344.00,692.00,NaN,NaN,NaN,NaN
470029021,13.0,Saccade,15,0.67087,NaN,NaN,345.00,695.00,318.00,717.00
470222355,152.0,Fixation,9,0.70770,348.00,584.00,NaN,NaN,NaN,NaN
470374022,17.0,Saccade,16,0.72083,NaN,NaN,349.00,584.00,355.00,536.00
470390689,118.0,Fixation,10,0.72642,363.00,555.00,NaN,NaN,NaN,NaN
470509023,28.0,Saccade,17,0.73027,NaN,NaN,362.00,551.00,564.00,546.00
470537357,187.0,Fixation,11,0.71320,540.00,547.00,NaN,NaN,NaN,NaN
470724024,28.0,Saccade,18,0.70071,NaN,NaN,544.00,545.00,364.00,539.00
470752358,173.0,Fixation,12,0.69168,389.00,543.00,NaN,NaN,NaN,NaN
470925692,15.0,Saccade,19,0.68691,NaN,NaN,389.00,546.00,345.00,544.00
470940692,357.0,Fixation,13,0.67615,360.00,548.00,NaN,NaN,NaN,NaN
471297361,28.0,Saccade,20,0.66877,NaN,NaN,356.00,550.00,518.00,544.00
