starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
855001037,38.0,Saccade,1,0.85035,NaN,NaN,950.00,538.00,754.00,474.00
855039372,262.0,Fixation,1,0.79029,768.00,471.00,NaN,NaN,NaN,NaN
855301041,42.0,Saccade,2,0.76076,NaN,NaN,768.00,468.00,478.00,454.00
855342709,177.0,Fixation,2,0.74998,491.00,455.00,NaN,NaN,NaN,NaN
855519378,27.0,Saccade,3,0.74352,NaN,NaN,490.00,452.00,366.00,466.00
855546044,170.0,Fixation,3,0.74423,379.00,465.00,NaN,NaN,NaN,NaN
855716047,58.0,Saccade,4,0.76058,NaN,NaN,376.00,468.00,965.00,244.00
855774381,455.0,Fixation,4,0.77520,969.00,248.00,NaN,NaN,NaN,NaN
856229387,55.0,Saccade,5,0.80142,NaN,NaN,972.00,252.00,523.00,450.00
856284388,187.0,Fixation,5,0.80699,522.00,452.00,NaN,NaN,NaN,NaN
856471056,27.0,Saccade,6,0.81057,NaN,NaN,518.00,460.00,418.00,482.00
856497724,258.0,Fixation,6,0.80750,425.00,474.00,NaN,NaN,NaN,NaN
856756060,17.0,Saccade,7,0.80450,NaN,NaN,426.00,477.00,460.00,478.00
856772727,155.0,Fixation,7,0.80095,458.00,476.00,NaN,NaN,NaN,NaN
856927729,20.0,Saccade,8,0.79756,NaN,NaN,460.00,478.00,508.00,476.00
856947730,157.0,Fixation,8,0.79372,503.00,472.00,NaN,NaN,NaN,NaN
857104399,17.0,Saccade,9,0.78807,NaN,NaN,503.00,470.00,541.00,474.00
857121065,540.0,Fixation,9,0.77566,547.00,472.00,NaN,NaN,NaN,NaN
857661069,35.0,Saccade,10,0.76719,NaN,NaN,550.00,472.00,334.00,542.00
857696069,188.0,Fixation,10,0.75734,344.00,538.00,NaN,NaN,NaN,NaN
857884404,22.0,Saccade,11,0.75608,NaN,NaN,341.00,540.00,400.00,547.00
857906070,335.0,Fixation,11,0.75760,398.00,544.00,NaN,NaN,NaN,NaN
858241071,23.0,Saccade,12,0.75651,NaN,NaN,399.00,543.00,311.00,544.00
858264406,223.0,Fixation,12,0.74942,320.00,544.00,NaN,NaN,NaN,NaN
858487740,43.0,Saccade,13,0.75093,NaN,NaN,320.00,542.00,590.00,534.00
858531073,308.0,Fixation,13,0.74961,585.00,531.00,NaN,NaN,NaN,NaN
858839408,22.0,Saccade,14,0.75111,NaN,NaN,587.00,530.00,646.00,538.00
858861074,182.0,Fixation,14,0.75292,639.00,537.00,NaN,NaN,NaN,NaN
859042742,12.0,Saccade,15,0.75313,NaN,NaN,639.00,536.00,663.00,539.00
859054409,148.0,Fixation,15,0.75074,661.00,539.00,NaN,NaN,NaN,NaN
859202743,30.0,Saccade,16,0.74795,NaN,NaN,663.00,539.00,530.00,532.00
859232735,292.0,Fixation,16,0.74190,526.00,535.00,NaN,NaN,NaN,NaN
859524395,20.0,Saccade,17,0.74226,NaN,NaN,528.00,534.00,472.00,540.00
859544395,292.0,Fixation,17,0.74269,482.00,540.00,NaN,NaN,NaN,NaN
859836063,12.0,Saccade,18,0.74613,NaN,NaN,481.00,542.00,504.00,544.00
859847730,168.0,Fixation,18,0.75178,505.00,544.00,NaN,NaN,NaN,NaN
860016063,37.0,Saccade,19,0.75715,NaN,NaN,508.00,543.00,648.00,539.00
860052731,265.0,Fixation,19,0.75278,646.00,538.00,NaN,NaN,NaN,NaN
860317732,8.0,Saccade,20,0.75125,NaN,NaN,655.00,540.00,670.00,538.00
