starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
443705123,2.0,Saccade,1,0.79273,NaN,NaN,856.00,595.00,856.00,595.00
443718456,20.0,Saccade,2,0.82348,NaN,NaN,860.00,551.00,862.00,511.00
443738456,433.0,Fixation,1,0.77929,860.00,516.00,NaN,NaN,NaN,NaN
444171794,42.0,Saccade,3,0.70331,NaN,NaN,859.00,520.00,468.00,484.00
444218461,3.0,Saccade,4,0.69196,NaN,NaN,494.00,489.00,502.00,489.00
444230128,7.0,Saccade,5,0.69090,NaN,NaN,491.00,490.00,484.00,486.00
444236795,115.0,Fixation,2,0.68138,476.00,490.00,NaN,NaN,NaN,NaN
444351796,27.0,Saccade,6,0.67568,NaN,NaN,474.00,491.00,320.00,457.00
444381796,8.0,Saccade,7,0.67041,NaN,NaN,338.00,461.00,356.00,464.00
444390130,383.0,Fixation,3,0.66916,347.00,468.00,NaN,NaN,NaN,NaN
444773468,28.0,Saccade,8,0.67275,NaN,NaN,350.00,471.00,326.00,550.00
444801801,103.0,Fixation,4,0.67158,328.00,540.00,NaN,NaN,NaN,NaN
444905136,13.0,Saccade,9,0.64930,NaN,NaN,340.00,543.00,346.00,550.00
445040137,18.0,Saccade,10,0.63069,NaN,NaN,336.00,574.00,344.00,572.00
445048471,162.0,Fixation,5,0.66966,358.00,540.00,NaN,NaN,NaN,NaN
445210139,15.0,Saccade,11,0.67775,NaN,NaN,360.00,542.00,317.00,537.00
445225140,243.0,Fixation,6,0.68515,333.00,540.00,NaN,NaN,NaN,NaN
445468474,25.0,Saccade,12,0.68052,NaN,NaN,333.00,542.00,444.00,536.00
445493475,338.0,Fixation,7,0.67244,431.00,543.00,NaN,NaN,NaN,NaN
445831811,27.0,Saccade,13,0.66289,NaN,NaN,430.00,546.00,518.00,538.00
445858479,195.0,Fixation,8,0.65659,528.00,541.00,NaN,NaN,NaN,NaN
446053481,25.0,Saccade,14,0.65300,NaN,NaN,528.00,542.00,629.00,534.00
446078481,267.0,Fixation,9,0.65634,627.00,537.00,NaN,NaN,NaN,NaN
446345150,23.0,Saccade,15,0.65836,NaN,NaN,630.00,540.00,710.00,532.00
446368483,277.0,Fixation,10,0.65505,706.00,536.00,NaN,NaN,NaN,NaN
446645153,25.0,Saccade,16,0.65178,NaN,NaN,706.00,537.00,792.00,525.00
446670154,222.0,Fixation,11,0.65286,790.00,529.00,NaN,NaN,NaN,NaN
446891822,28.0,Saccade,17,0.65502,NaN,NaN,790.00,528.00,922.00,517.00
446920156,242.0,Fixation,12,0.65643,919.00,521.00,NaN,NaN,NaN,NaN
447161824,23.0,Saccade,18,0.65555,NaN,NaN,921.00,522.00,1015.00,522.00
447185158,142.0,Fixation,13,0.65462,1001.00,523.00,NaN,NaN,NaN,NaN
447326826,25.0,Saccade,19,0.65583,NaN,NaN,1002.00,524.00,878.00,514.00
447351826,173.0,Fixation,14,0.65634,902.00,521.00,NaN,NaN,NaN,NaN
447525162,28.0,Saccade,20,0.65922,NaN,NaN,898.00,523.00,1061.00,513.00
447553495,182.0,Fixation,15,0.66086,1043.00,520.00,NaN,NaN,NaN,NaN
447735164,27.0,Saccade,21,0.66271,NaN,NaN,1044.00,524.00,1170.00,524.00
447761831,257.0,Fixation,16,0.66148,1154.00,527.00,NaN,NaN,NaN,NaN
448018489,22.0,Saccade,22,0.66061,NaN,NaN,1156.00,532.00,1090.00,520.00
448040156,237.0,Fixation,17,0.65693,1107.00,529.00,NaN,NaN,NaN,NaN
448276825,33.0,Saccade,23,0.65285,NaN,NaN,1108.00,532.00,1167.00,572.00
