starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
157283668,28.0,Saccade,1,0.72493,NaN,NaN,964.00,556.00,1163.00,418.00
157325334,180.0,Fixation,1,0.65103,1289.00,336.00,NaN,NaN,NaN,NaN
157505336,57.0,Saccade,2,0.61372,NaN,NaN,1292.00,336.00,754.00,511.00
157562002,72.0,Fixation,2,0.60113,749.00,497.00,NaN,NaN,NaN,NaN
157633670,35.0,Saccade,3,0.59743,NaN,NaN,746.00,508.00,418.00,482.00
157668671,123.0,Fixation,3,0.59534,431.00,476.00,NaN,NaN,NaN,NaN
157792004,25.0,Saccade,4,0.60076,NaN,NaN,430.00,475.00,316.00,470.00
157817006,147.0,Fixation,4,0.60646,327.00,469.00,NaN,NaN,NaN,NaN
157963672,40.0,Saccade,5,0.62007,NaN,NaN,323.00,463.00,314.00,738.00
158003674,220.0,Fixation,5,0.63425,316.00,739.00,NaN,NaN,NaN,NaN
158223678,20.0,Saccade,6,0.64379,NaN,NaN,318.00,739.00,380.00,716.00
158243675,105.0,Fixation,6,0.65157,375.00,723.00,NaN,NaN,NaN,NaN
158348676,37.0,Saccade,7,0.65328,NaN,NaN,371.00,726.00,328.00,506.00
158385344,123.0,Fixation,7,0.65419,336.00,510.00,NaN,NaN,NaN,NaN
158508675,23.0,Saccade,8,0.65368,NaN,NaN,339.00,506.00,330.00,424.00
158532000,177.0,Fixation,8,0.65556,329.00,442.00,NaN,NaN,NaN,NaN
158708670,23.0,Saccade,9,0.65926,NaN,NaN,332.00,448.00,420.00,435.00
158732003,268.0,Fixation,9,0.65749,421.00,438.00,NaN,NaN,NaN,NaN
159000339,20.0,Saccade,10,0.65882,NaN,NaN,424.00,436.00,340.00,443.00
159020340,172.0,Fixation,10,0.65906,358.00,437.00,NaN,NaN,NaN,NaN
159192008,10.0,Saccade,11,0.66204,NaN,NaN,356.00,438.00,330.00,440.00
159202006,168.0,Fixation,11,0.66508,333.00,438.00,NaN,NaN,NaN,NaN
159370342,22.0,Saccade,12,0.67141,NaN,NaN,336.00,436.00,417.00,436.00
159392011,177.0,Fixation,12,0.67707,401.00,439.00,NaN,NaN,NaN,NaN
159568677,20.0,Saccade,13,0.68273,NaN,NaN,402.00,446.00,468.00,448.00
159588678,158.0,Fixation,13,0.68327,455.00,439.00,NaN,NaN,NaN,NaN
159747011,23.0,Saccade,14,0.68547,NaN,NaN,452.00,442.00,308.00,443.00
159775345,7.0,Saccade,15,0.68199,NaN,NaN,350.00,436.00,367.00,442.00
159782011,258.0,Fixation,14,0.67367,352.00,441.00,NaN,NaN,NaN,NaN
160040348,70.0,Saccade,16,0.67069,NaN,NaN,359.00,448.00,982.00,228.00
160110348,158.0,Fixation,15,0.67648,977.00,225.00,NaN,NaN,NaN,NaN
160268682,18.0,Saccade,17,0.67608,NaN,NaN,978.00,228.00,936.00,194.00
160287018,160.0,Fixation,16,0.67439,943.00,197.00,NaN,NaN,NaN,NaN
160447020,48.0,Saccade,18,0.67091,NaN,NaN,942.00,202.00,391.00,438.00
160495352,175.0,Fixation,17,0.65016,396.00,433.00,NaN,NaN,NaN,NaN
160670353,17.0,Saccade,19,0.64344,NaN,NaN,392.00,432.00,313.00,440.00
160687020,223.0,Fixation,18,0.65102,341.00,436.00,NaN,NaN,NaN,NaN
160910357,23.0,Saccade,20,0.66242,NaN,NaN,340.00,442.00,463.00,436.00
160933691,167.0,Fixation,19,0.66639,443.00,437.00,NaN,NaN,NaN,NaN
161100358,20.0,Saccade,21,0.67020,NaN,NaN,444.00,440.00,508.00,442.00
161120359,128.0,Fixation,20,0.67020,495.00,437.00,NaN,NaN,NaN,NaN
161248693,28.0,Saccade,22,0.67559,NaN,NaN,500.00,436.00,275.00,517.00
161277028,188.0,Fixation,21,0.67250,310.00,520.00,NaN,NaN,NaN,NaN
161465360,22.0,Saccade,23,0.66945,NaN,NaN,305.00,531.00,395.00,506.00
161487029,203.0,Fixation,22,0.66681,376.00,506.00,NaN,NaN,NaN,NaN
161690361,52.0,Saccade,24,0.66851,NaN,NaN,374.00,508.00,930.00,238.00
161742030,172.0,Fixation,23,0.66616,951.00,234.00,NaN,NaN,NaN,NaN
161913698,20.0,Saccade,25,0.66033,NaN,NaN,953.00,232.00,952.00,172.00
161933698,492.0,Fixation,24,0.64967,951.00,181.00,NaN,NaN,NaN,NaN
162425371,30.0,Saccade,26,0.64493,NaN,NaN,948.00,178.00,923.00,283.00
162455370,203.0,Fixation,25,0.64754,917.00,287.00,NaN,NaN,NaN,NaN
162658706,15.0,Saccade,27,0.65197,NaN,NaN,915.00,289.00,942.00,418.00
162782039,27.0,Saccade,28,0.66854,NaN,NaN,987.00,517.00,944.00,209.00
162810373,15.0,Saccade,29,0.69109,NaN,NaN,966.00,181.00,954.00,258.00
162825373,82.0,Fixation,26,0.68455,952.00,256.00,NaN,NaN,NaN,NaN
162907040,20.0,Saccade,30,0.68640,NaN,NaN,950.00,260.00,960.00,188.00
162927041,310.0,Fixation,27,0.68283,961.00,199.00,NaN,NaN,NaN,NaN
163237042,30.0,Saccade,31,0.66624,NaN,NaN,960.00,198.00,910.00,310.00
