starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1687377008,42.0,Saccade,1,0.75935,NaN,NaN,954.00,544.00,783.00,510.00
1687418674,327.0,Fixation,1,0.66125,780.00,506.00,NaN,NaN,NaN,NaN
1687745344,42.0,Saccade,2,0.57777,NaN,NaN,768.00,512.00,411.00,464.00
1687787010,103.0,Fixation,2,0.56501,409.00,468.00,NaN,NaN,NaN,NaN
1687890347,23.0,Saccade,3,0.56000,NaN,NaN,408.00,463.00,321.00,422.00
1687913680,267.0,Fixation,3,0.56050,331.00,439.00,NaN,NaN,NaN,NaN
1688180348,28.0,Saccade,4,0.56709,NaN,NaN,334.00,445.00,476.00,438.00
1688208682,217.0,Fixation,4,0.57446,471.00,429.00,NaN,NaN,NaN,NaN
1688425350,23.0,Saccade,5,0.57981,NaN,NaN,474.00,426.00,586.00,432.00
1688448684,168.0,Fixation,5,0.59112,568.00,430.00,NaN,NaN,NaN,NaN
1688617021,30.0,Saccade,6,0.61044,NaN,NaN,576.00,440.00,276.00,512.00
1688650352,8.0,Saccade,7,0.63044,NaN,NaN,308.00,520.00,333.00,496.00
1688658686,215.0,Fixation,6,0.62581,312.00,506.00,NaN,NaN,NaN,NaN
1688873689,25.0,Saccade,8,0.63569,NaN,NaN,307.00,510.00,422.00,510.00
1688898688,197.0,Fixation,7,0.63879,412.00,513.00,NaN,NaN,NaN,NaN
1689095359,23.0,Saccade,9,0.64022,NaN,NaN,420.00,524.00,528.00,514.00
1689118692,353.0,Fixation,8,0.63785,518.00,510.00,NaN,NaN,NaN,NaN
1689472029,20.0,Saccade,10,0.64010,NaN,NaN,521.00,530.00,632.00,516.00
1689500363,3.0,Saccade,11,0.63762,NaN,NaN,580.00,516.00,577.00,525.00
1689503696,442.0,Fixation,9,0.63986,587.00,516.00,NaN,NaN,NaN,NaN
1689945366,20.0,Saccade,12,0.64678,NaN,NaN,586.00,521.00,684.00,516.00
1689965366,118.0,Fixation,10,0.64683,656.00,516.00,NaN,NaN,NaN,NaN
1690083702,35.0,Saccade,13,0.65423,NaN,NaN,660.00,515.00,294.00,571.00
1690118703,335.0,Fixation,11,0.66157,326.00,589.00,NaN,NaN,NaN,NaN
1690453707,20.0,Saccade,14,0.66595,NaN,NaN,334.00,575.00,395.00,600.00
1690473708,172.0,Fixation,12,0.66289,386.00,588.00,NaN,NaN,NaN,NaN
1690645373,23.0,Saccade,15,0.65010,NaN,NaN,380.00,585.00,488.00,591.00
1690668707,270.0,Fixation,13,0.63890,474.00,584.00,NaN,NaN,NaN,NaN
1690938697,22.0,Saccade,16,0.63093,NaN,NaN,487.00,589.00,539.00,583.00
1690960366,167.0,Fixation,14,0.62811,537.00,577.00,NaN,NaN,NaN,NaN
1691127034,25.0,Saccade,17,0.63124,NaN,NaN,536.00,583.00,372.00,602.00
1691152031,172.0,Fixation,15,0.62801,402.00,585.00,NaN,NaN,NaN,NaN
1691323700,20.0,Saccade,18,0.62678,NaN,NaN,406.00,572.00,471.00,572.00
1691343701,100.0,Fixation,16,0.62686,463.00,582.00,NaN,NaN,NaN,NaN
1691443701,27.0,Saccade,19,0.62778,NaN,NaN,461.00,592.00,644.00,574.00
