starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1996712152,38.0,Saccade,1,0.79196,NaN,NaN,966.00,524.00,974.00,282.00
1996750486,173.0,Fixation,1,0.73910,968.00,295.00,NaN,NaN,NaN,NaN
1996923823,30.0,Saccade,2,0.69727,NaN,NaN,966.00,293.00,748.00,219.00
1996958822,90.0,Fixation,2,0.68655,666.00,222.00,NaN,NaN,NaN,NaN
1997048823,43.0,Saccade,3,0.68544,NaN,NaN,668.00,224.00,331.00,392.00
1997092157,412.0,Fixation,3,0.69203,337.00,400.00,NaN,NaN,NaN,NaN
1997503827,25.0,Saccade,4,0.71102,NaN,NaN,341.00,406.00,256.00,494.00
1997528827,147.0,Fixation,4,0.71414,278.00,486.00,NaN,NaN,NaN,NaN
1997675495,23.0,Saccade,5,0.71345,NaN,NaN,278.00,490.00,374.00,488.00
1997698830,187.0,Fixation,5,0.71100,361.00,487.00,NaN,NaN,NaN,NaN
1997885496,17.0,Saccade,6,0.71420,NaN,NaN,365.00,496.00,314.00,507.00
1997903832,112.0,Fixation,6,0.71731,328.00,498.00,NaN,NaN,NaN,NaN
1998013825,23.0,Saccade,7,0.71845,NaN,NaN,326.00,500.00,422.00,493.00
1998037153,162.0,Fixation,7,0.71915,408.00,494.00,NaN,NaN,NaN,NaN
1998198822,20.0,Saccade,8,0.72218,NaN,NaN,410.00,496.00,460.00,492.00
1998218820,253.0,Fixation,8,0.72546,453.00,493.00,NaN,NaN,NaN,NaN
1998472159,20.0,Saccade,9,0.73221,NaN,NaN,455.00,496.00,386.00,503.00
1998492156,400.0,Fixation,9,0.73227,395.00,500.00,NaN,NaN,NaN,NaN
1998892162,20.0,Saccade,10,0.73239,NaN,NaN,396.00,502.00,436.00,502.00
1998912164,680.0,Fixation,10,0.73445,423.00,498.00,NaN,NaN,NaN,NaN
1999592170,15.0,Saccade,11,0.73651,NaN,NaN,406.00,500.00,442.00,502.00
1999607170,285.0,Fixation,11,0.73027,437.00,496.00,NaN,NaN,NaN,NaN
1999892174,15.0,Saccade,12,0.72616,NaN,NaN,437.00,500.00,479.00,498.00
1999907172,322.0,Fixation,12,0.72704,470.00,496.00,NaN,NaN,NaN,NaN
2000228845,28.0,Saccade,13,0.73304,NaN,NaN,474.00,500.00,308.00,505.00
2000257176,403.0,Fixation,13,0.73305,322.00,499.00,NaN,NaN,NaN,NaN
2000660517,12.0,Saccade,14,0.73191,NaN,NaN,324.00,495.00,350.00,498.00
2000672181,220.0,Fixation,14,0.72722,354.00,495.00,NaN,NaN,NaN,NaN
2000892185,20.0,Saccade,15,0.72425,NaN,NaN,352.00,495.00,398.00,492.00
2000912187,282.0,Fixation,15,0.72450,392.00,495.00,NaN,NaN,NaN,NaN
2001193854,18.0,Saccade,16,0.72699,NaN,NaN,394.00,499.00,436.00,497.00
2001212189,432.0,Fixation,16,0.72449,433.00,496.00,NaN,NaN,NaN,NaN
2001643861,27.0,Saccade,17,0.72376,NaN,NaN,432.00,495.00,528.00,500.00
2001670527,155.0,Fixation,17,0.72045,524.00,495.00,NaN,NaN,NaN,NaN
2001825528,18.0,Saccade,18,0.71870,NaN,NaN,526.00,497.00,574.00,496.00
2001843864,125.0,Fixation,18,0.71815,566.00,495.00,NaN,NaN,NaN,NaN
2001968865,25.0,Saccade,19,0.71582,NaN,NaN,568.00,492.00,647.00,495.00
2001993866,188.0,Fixation,19,0.71371,640.00,492.00,NaN,NaN,NaN,NaN
2002182201,5.0,Saccade,20,0.71343,NaN,NaN,638.00,494.00,633.00,498.00
2002187200,92.0,Fixation,20,0.71344,624.00,495.00,NaN,NaN,NaN,NaN
2002278866,23.0,Saccade,21,0.71291,NaN,NaN,622.00,490.00,718.00,498.00
2002302202,197.0,Fixation,21,0.70956,708.00,495.00,NaN,NaN,NaN,NaN
2002498871,37.0,Saccade,22,0.70857,NaN,NaN,708.00,490.00,843.00,494.00
2002535536,365.0,Fixation,22,0.70242,830.00,493.00,NaN,NaN,NaN,NaN
2002900542,33.0,Saccade,23,0.69919,NaN,NaN,827.00,488.00,1008.00,496.00
2002933877,190.0,Fixation,23,0.69624,994.00,499.00,NaN,NaN,NaN,NaN
2003123864,17.0,Saccade,24,0.69657,NaN,NaN,999.00,498.00,1039.00,504.00
2003140531,343.0,Fixation,24,0.69594,1029.00,499.00,NaN,NaN,NaN,NaN
2003483867,27.0,Saccade,25,0.69690,NaN,NaN,1028.00,495.00,1130.00,498.00
2003510533,192.0,Fixation,25,0.69591,1120.00,496.00,NaN,NaN,NaN,NaN
2003702203,20.0,Saccade,26,0.69358,NaN,NaN,1119.00,495.00,1168.00,488.00
2003825537,318.0,Fixation,26,0.69087,1244.00,482.00,NaN,NaN,NaN,NaN
2004148876,443.0,Fixation,27,0.68722,1368.00,477.00,NaN,NaN,NaN,NaN
2004623880,47.0,Saccade,27,0.69534,NaN,NaN,779.00,482.00,779.00,482.00
2004637213,30.0,Saccade,28,0.69472,NaN,NaN,610.00,480.00,412.00,492.00
2004712212,28.0,Saccade,29,0.69711,NaN,NaN,400.00,484.00,250.00,491.00
2004740547,172.0,Fixation,28,0.70207,263.00,490.00,NaN,NaN,NaN,NaN
2004912215,22.0,Saccade,30,0.70621,NaN,NaN,262.00,489.00,366.00,493.00
2004933881,303.0,Fixation,29,0.70878,344.00,494.00,NaN,NaN,NaN,NaN
2005237218,22.0,Saccade,31,0.71040,NaN,NaN,342.00,501.00,412.00,494.00
2005258884,305.0,Fixation,30,0.71079,401.00,494.00,NaN,NaN,NaN,NaN
2005563890,17.0,Saccade,32,0.71203,NaN,NaN,400.00,493.00,450.00,491.00
2005580557,688.0,Fixation,31,0.71562,422.00,494.00,NaN,NaN,NaN,NaN
2006268897,18.0,Saccade,33,0.71477,NaN,NaN,406.00,496.00,462.00,493.00
2006287229,627.0,Fixation,32,0.71660,442.00,497.00,NaN,NaN,NaN,NaN
2006913900,20.0,Saccade,34,0.71700,NaN,NaN,430.00,498.00,488.00,500.00
2006933901,165.0,Fixation,33,0.71734,475.00,496.00,NaN,NaN,NaN,NaN
2007098904,28.0,Saccade,35,0.71834,NaN,NaN,474.00,502.00,609.00,498.00
2007127236,230.0,Fixation,34,0.71680,599.00,496.00,NaN,NaN,NaN,NaN
2007357238,27.0,Saccade,36,0.71888,NaN,NaN,600.00,494.00,691.00,490.00
2007383905,125.0,Fixation,35,0.71884,689.00,494.00,NaN,NaN,NaN,NaN
2007508908,38.0,Saccade,37,0.71984,NaN,NaN,690.00,492.00,868.00,490.00
