starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
2104533556,22.0,Saccade,1,0.92162,NaN,NaN,968.00,539.00,918.00,715.00
2104676881,237.0,Fixation,1,0.83740,634.00,428.00,NaN,NaN,NaN,NaN
2104913546,32.0,Saccade,2,0.82131,NaN,NaN,632.00,426.00,405.00,472.00
2104945214,282.0,Fixation,2,0.80978,409.00,469.00,NaN,NaN,NaN,NaN
2105226883,40.0,Saccade,3,0.79509,NaN,NaN,408.00,468.00,638.00,466.00
2105266884,225.0,Fixation,3,0.77862,632.00,464.00,NaN,NaN,NaN,NaN
2105491886,25.0,Saccade,4,0.76702,NaN,NaN,634.00,464.00,530.00,469.00
2105516886,162.0,Fixation,4,0.76297,529.00,472.00,NaN,NaN,NaN,NaN
2105678555,30.0,Saccade,5,0.76630,NaN,NaN,525.00,474.00,674.00,460.00
2105708556,415.0,Fixation,5,0.77039,674.00,458.00,NaN,NaN,NaN,NaN
2106123560,30.0,Saccade,6,0.77019,NaN,NaN,673.00,457.00,782.00,458.00
2106153561,140.0,Fixation,6,0.76872,784.00,456.00,NaN,NaN,NaN,NaN
2106293562,25.0,Saccade,7,0.76433,NaN,NaN,788.00,456.00,886.00,456.00
2106318563,512.0,Fixation,7,0.75816,878.00,451.00,NaN,NaN,NaN,NaN
2106830236,40.0,Saccade,8,0.74938,NaN,NaN,888.00,450.00,866.00,259.00
2106870236,122.0,Fixation,8,0.74366,864.00,269.00,NaN,NaN,NaN,NaN
2106991904,5.0,Saccade,9,0.73942,NaN,NaN,865.00,258.00,870.00,254.00
2106996903,157.0,Fixation,9,0.73305,870.00,244.00,NaN,NaN,NaN,NaN
2107153572,37.0,Saccade,10,0.72613,NaN,NaN,870.00,244.00,1082.00,214.00
2107190240,322.0,Fixation,10,0.71806,1067.00,215.00,NaN,NaN,NaN,NaN
2107511909,30.0,Saccade,11,0.72064,NaN,NaN,1060.00,212.00,900.00,238.00
2107541910,147.0,Fixation,11,0.72014,899.00,237.00,NaN,NaN,NaN,NaN
2107688578,13.0,Saccade,12,0.72034,NaN,NaN,896.00,236.00,854.00,242.00
2107701912,150.0,Fixation,12,0.72248,859.00,243.00,NaN,NaN,NaN,NaN
2107851913,57.0,Saccade,13,0.73003,NaN,NaN,858.00,243.00,372.00,546.00
