starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
980138603,583.0,Fixation,1,0.74667,847.00,583.00,NaN,NaN,NaN,NaN
980723607,17.0,Saccade,1,0.61076,NaN,NaN,851.00,592.00,755.00,557.00
980740274,23.0,Saccade,2,0.61079,NaN,NaN,711.00,560.00,522.00,537.00
980763608,188.0,Fixation,2,0.59810,527.00,545.00,NaN,NaN,NaN,NaN
980951942,32.0,Saccade,3,0.59292,NaN,NaN,527.00,542.00,361.00,530.00
980983610,233.0,Fixation,3,0.59763,373.00,536.00,NaN,NaN,NaN,NaN
981216944,22.0,Saccade,4,0.60779,NaN,NaN,374.00,538.00,310.00,561.00
981238611,127.0,Fixation,4,0.61557,323.00,565.00,NaN,NaN,NaN,NaN
981365279,28.0,Saccade,5,0.62588,NaN,NaN,324.00,568.00,496.00,550.00
981393612,170.0,Fixation,5,0.63100,487.00,552.00,NaN,NaN,NaN,NaN
981563613,30.0,Saccade,6,0.63572,NaN,NaN,488.00,550.00,668.00,544.00
981593614,202.0,Fixation,6,0.63764,663.00,543.00,NaN,NaN,NaN,NaN
981795283,25.0,Saccade,7,0.63988,NaN,NaN,662.00,546.00,762.00,531.00
981820283,135.0,Fixation,7,0.64030,752.00,535.00,NaN,NaN,NaN,NaN
981955284,27.0,Saccade,8,0.64142,NaN,NaN,752.00,534.00,874.00,538.00
981981950,72.0,Fixation,8,0.64105,865.00,536.00,NaN,NaN,NaN,NaN
982053617,13.0,Saccade,9,0.63725,NaN,NaN,868.00,540.00,866.00,544.00
982493621,42.0,Saccade,10,0.64680,NaN,NaN,908.00,378.00,910.00,379.00
982535288,30.0,Saccade,11,0.67355,NaN,NaN,910.00,394.00,912.00,233.00
982565288,188.0,Fixation,9,0.67314,910.00,239.00,NaN,NaN,NaN,NaN
982753622,23.0,Saccade,12,0.66641,NaN,NaN,909.00,236.00,884.00,316.00
982776956,242.0,Fixation,10,0.66974,889.00,311.00,NaN,NaN,NaN,NaN
983018624,50.0,Saccade,13,0.68323,NaN,NaN,888.00,314.00,370.00,592.00
983068625,133.0,Fixation,11,0.67677,377.00,598.00,NaN,NaN,NaN,NaN
983201959,18.0,Saccade,14,0.67561,NaN,NaN,376.00,600.00,306.00,606.00
983220293,155.0,Fixation,12,0.67586,329.00,609.00,NaN,NaN,NaN,NaN
983375294,25.0,Saccade,15,0.67381,NaN,NaN,328.00,603.00,502.00,610.00
983400294,192.0,Fixation,13,0.66569,468.00,610.00,NaN,NaN,NaN,NaN
983591961,28.0,Saccade,16,0.66185,NaN,NaN,471.00,612.00,685.00,598.00
983620296,138.0,Fixation,14,0.66067,669.00,602.00,NaN,NaN,NaN,NaN
983758629,25.0,Saccade,17,0.66288,NaN,NaN,670.00,604.00,784.00,597.00
983783630,135.0,Fixation,15,0.66280,767.00,600.00,NaN,NaN,NaN,NaN
983918630,25.0,Saccade,18,0.66450,NaN,NaN,767.00,602.00,868.00,600.00
983943630,152.0,Fixation,16,0.66742,857.00,599.00,NaN,NaN,NaN,NaN
