starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
702897155,35.0,Saccade,1,0.90684,NaN,NaN,882.00,526.00,721.00,534.00
702932156,280.0,Fixation,1,0.83115,702.00,546.00,NaN,NaN,NaN,NaN
703212158,75.0,Saccade,2,0.78754,NaN,NaN,698.00,553.00,308.00,672.00
703287144,122.0,Fixation,2,0.77644,317.00,670.00,NaN,NaN,NaN,NaN
703408812,22.0,Saccade,3,0.76984,NaN,NaN,316.00,672.00,348.00,736.00
703430479,103.0,Fixation,3,0.77080,343.00,719.00,NaN,NaN,NaN,NaN
703533813,22.0,Saccade,4,0.77745,NaN,NaN,342.00,716.00,312.00,774.00
703555480,123.0,Fixation,4,0.78866,323.00,763.00,NaN,NaN,NaN,NaN
703678814,20.0,Saccade,5,0.79506,NaN,NaN,323.00,763.00,381.00,772.00
703698814,115.0,Fixation,5,0.79731,371.00,772.00,NaN,NaN,NaN,NaN
703813815,18.0,Saccade,6,0.80094,NaN,NaN,374.00,771.00,322.00,780.00
703832148,242.0,Fixation,6,0.80349,334.00,778.00,NaN,NaN,NaN,NaN
704073817,23.0,Saccade,7,0.79908,NaN,NaN,336.00,780.00,428.00,776.00
704097150,332.0,Fixation,7,0.79193,422.00,777.00,NaN,NaN,NaN,NaN
704428820,18.0,Saccade,8,0.79306,NaN,NaN,424.00,780.00,373.00,783.00
704447153,163.0,Fixation,8,0.79394,384.00,781.00,NaN,NaN,NaN,NaN
704610489,30.0,Saccade,9,0.79227,NaN,NaN,380.00,779.00,438.00,729.00
704640489,132.0,Fixation,9,0.79116,453.00,725.00,NaN,NaN,NaN,NaN
704772156,58.0,Saccade,10,0.79879,NaN,NaN,452.00,723.00,869.00,515.00
704830491,87.0,Fixation,10,0.80875,876.00,511.00,NaN,NaN,NaN,NaN
704917157,42.0,Saccade,11,0.81540,NaN,NaN,877.00,510.00,902.00,200.00
704958825,198.0,Fixation,11,0.81492,899.00,210.00,NaN,NaN,NaN,NaN
705157159,23.0,Saccade,12,0.81306,NaN,NaN,898.00,209.00,992.00,222.00
705180493,208.0,Fixation,12,0.81284,977.00,222.00,NaN,NaN,NaN,NaN
705388828,23.0,Saccade,13,0.81359,NaN,NaN,978.00,224.00,908.00,185.00
705412161,280.0,Fixation,13,0.81280,909.00,187.00,NaN,NaN,NaN,NaN
705692164,23.0,Saccade,14,0.82135,NaN,NaN,907.00,185.00,959.00,232.00
705715498,382.0,Fixation,14,0.83959,951.00,226.00,NaN,NaN,NaN,NaN
706097167,20.0,Saccade,15,0.84921,NaN,NaN,952.00,224.00,938.00,178.00
706117167,410.0,Fixation,15,0.83567,931.00,184.00,NaN,NaN,NaN,NaN
706527171,58.0,Saccade,16,0.83770,NaN,NaN,932.00,187.00,406.00,455.00
706585505,97.0,Fixation,16,0.83858,403.00,456.00,NaN,NaN,NaN,NaN
706682172,22.0,Saccade,17,0.84185,NaN,NaN,402.00,456.00,318.00,477.00
706703839,133.0,Fixation,17,0.84741,331.00,474.00,NaN,NaN,NaN,NaN
706837173,53.0,Saccade,18,0.82936,NaN,NaN,328.00,480.00,288.00,529.00
706902174,30.0,Saccade,19,0.80900,NaN,NaN,444.00,518.00,568.00,488.00
706925508,110.0,Fixation,18,0.85444,570.00,474.00,NaN,NaN,NaN,NaN
707035509,30.0,Saccade,20,0.85049,NaN,NaN,570.00,472.00,682.00,469.00
707065509,80.0,Fixation,19,0.84923,701.00,468.00,NaN,NaN,NaN,NaN
707145510,28.0,Saccade,21,0.84958,NaN,NaN,702.00,470.00,854.00,462.00
707173843,170.0,Fixation,20,0.84738,854.00,464.00,NaN,NaN,NaN,NaN
707343845,33.0,Saccade,22,0.83971,NaN,NaN,858.00,460.00,1014.00,460.00
707377178,237.0,Fixation,21,0.83845,1037.00,464.00,NaN,NaN,NaN,NaN
707613847,28.0,Saccade,23,0.84361,NaN,NaN,1037.00,466.00,1148.00,465.00
707642180,135.0,Fixation,22,0.84546,1154.00,467.00,NaN,NaN,NaN,NaN
707777181,27.0,Saccade,24,0.84764,NaN,NaN,1156.00,468.00,1014.00,457.00
707803849,187.0,Fixation,23,0.85099,1019.00,457.00,NaN,NaN,NaN,NaN
707990517,40.0,Saccade,25,0.85233,NaN,NaN,1018.00,456.00,1218.00,464.00
708030518,250.0,Fixation,24,0.84825,1225.00,467.00,NaN,NaN,NaN,NaN
708280504,23.0,Saccade,26,0.84379,NaN,NaN,1226.00,466.00,1148.00,466.00
708303837,92.0,Fixation,25,0.84407,1156.00,468.00,NaN,NaN,NaN,NaN
708395505,33.0,Saccade,27,0.84394,NaN,NaN,1153.00,468.00,768.00,481.00
708432171,37.0,Saccade,28,0.82667,NaN,NaN,688.00,494.00,556.00,553.00
708475505,18.0,Saccade,29,0.82527,NaN,NaN,324.00,561.00,354.00,537.00
