starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1151627926,28.0,Saccade,1,0.76410,NaN,NaN,954.00,562.00,756.00,465.00
1151659592,33.0,Saccade,2,0.75297,NaN,NaN,706.00,452.00,517.00,369.00
1151692927,108.0,Fixation,1,0.72426,513.00,365.00,NaN,NaN,NaN,NaN
1151801261,45.0,Saccade,3,0.69746,NaN,NaN,510.00,354.00,282.00,86.00
1151846261,123.0,Fixation,2,0.67983,284.00,92.00,NaN,NaN,NaN,NaN
1151969596,47.0,Saccade,4,0.67707,NaN,NaN,284.00,88.00,322.00,450.00
1152016263,193.0,Fixation,3,0.68070,327.00,459.00,NaN,NaN,NaN,NaN
1152209598,20.0,Saccade,5,0.68984,NaN,NaN,332.00,458.00,314.00,522.00
1152229598,193.0,Fixation,4,0.69867,319.00,523.00,NaN,NaN,NaN,NaN
1152422934,27.0,Saccade,6,0.70807,NaN,NaN,317.00,520.00,414.00,522.00
1152449601,230.0,Fixation,5,0.71379,426.00,520.00,NaN,NaN,NaN,NaN
1152679603,35.0,Saccade,7,0.71825,NaN,NaN,428.00,524.00,582.00,526.00
1152714604,252.0,Fixation,6,0.72063,581.00,521.00,NaN,NaN,NaN,NaN
1152966273,32.0,Saccade,8,0.72251,NaN,NaN,574.00,528.00,714.00,523.00
1152997941,217.0,Fixation,7,0.72727,721.00,523.00,NaN,NaN,NaN,NaN
1153214609,20.0,Saccade,9,0.72879,NaN,NaN,724.00,528.00,676.00,516.00
1153234609,160.0,Fixation,8,0.72882,676.00,522.00,NaN,NaN,NaN,NaN
1153394611,43.0,Saccade,10,0.73135,NaN,NaN,678.00,525.00,964.00,532.00
1153437945,175.0,Fixation,9,0.73115,967.00,527.00,NaN,NaN,NaN,NaN
1153612947,22.0,Saccade,11,0.72953,NaN,NaN,972.00,529.00,906.00,524.00
1153634614,202.0,Fixation,10,0.72406,909.00,526.00,NaN,NaN,NaN,NaN
1153836283,15.0,Saccade,12,0.72335,NaN,NaN,908.00,529.00,946.00,524.00
1153851283,73.0,Fixation,11,0.72586,945.00,523.00,NaN,NaN,NaN,NaN
1153924617,43.0,Saccade,13,0.73138,NaN,NaN,947.00,518.00,724.00,504.00
1153967951,182.0,Fixation,12,0.73192,729.00,516.00,NaN,NaN,NaN,NaN
1154149619,25.0,Saccade,14,0.73178,NaN,NaN,727.00,516.00,794.00,522.00
1154174619,198.0,Fixation,13,0.72991,799.00,520.00,NaN,NaN,NaN,NaN
1154372956,18.0,Saccade,15,0.72505,NaN,NaN,802.00,514.00,816.00,702.00
1154474623,33.0,Saccade,16,0.72536,NaN,NaN,217.00,616.00,299.00,598.00
1154489623,210.0,Fixation,14,0.72686,293.00,583.00,NaN,NaN,NaN,NaN
1154699625,25.0,Saccade,17,0.72835,NaN,NaN,296.00,587.00,368.00,590.00
1154724625,155.0,Fixation,15,0.71932,366.00,586.00,NaN,NaN,NaN,NaN
1154879627,28.0,Saccade,18,0.71075,NaN,NaN,368.00,590.00,478.00,572.00
1154907961,220.0,Fixation,16,0.70301,490.00,575.00,NaN,NaN,NaN,NaN
1155127964,20.0,Saccade,19,0.69860,NaN,NaN,495.00,586.00,548.00,576.00
1155147964,185.0,Fixation,17,0.69405,541.00,573.00,NaN,NaN,NaN,NaN
1155332966,25.0,Saccade,20,0.69437,NaN,NaN,540.00,578.00,622.00,574.00
1155357966,163.0,Fixation,18,0.69651,630.00,578.00,NaN,NaN,NaN,NaN
1155521301,27.0,Saccade,21,0.69978,NaN,NaN,631.00,580.00,712.00,584.00
1155547968,412.0,Fixation,19,0.70433,731.00,579.00,NaN,NaN,NaN,NaN
1155959639,25.0,Saccade,22,0.70347,NaN,NaN,726.00,583.00,649.00,584.00
1155984639,185.0,Fixation,20,0.70112,648.00,580.00,NaN,NaN,NaN,NaN
1156169640,37.0,Saccade,23,0.70418,NaN,NaN,648.00,582.00,834.00,590.00
1156206291,205.0,Fixation,21,0.70539,835.00,580.00,NaN,NaN,NaN,NaN
1156411294,23.0,Saccade,24,0.70863,NaN,NaN,836.00,584.00,786.00,584.00
1156434627,122.0,Fixation,22,0.71117,776.00,580.00,NaN,NaN,NaN,NaN
1156556295,20.0,Saccade,25,0.71032,NaN,NaN,775.00,589.00,714.00,588.00
1156576295,145.0,Fixation,23,0.70944,722.00,582.00,NaN,NaN,NaN,NaN
1156721297,45.0,Saccade,26,0.71720,NaN,NaN,722.00,582.00,984.00,586.00
1156766298,182.0,Fixation,24,0.71814,983.00,583.00,NaN,NaN,NaN,NaN
1156947967,27.0,Saccade,27,0.71947,NaN,NaN,988.00,578.00,1089.00,586.00
1156974633,293.0,Fixation,25,0.71604,1094.00,585.00,NaN,NaN,NaN,NaN
1157267971,15.0,Saccade,28,0.71040,NaN,NaN,1094.00,575.00,1168.00,574.00
1157284637,13.0,Saccade,29,0.70986,NaN,NaN,1196.00,586.00,1228.00,580.00
1157297971,155.0,Fixation,26,0.70761,1231.00,578.00,NaN,NaN,NaN,NaN
1157452973,20.0,Saccade,30,0.70797,NaN,NaN,1230.00,580.00,1176.00,594.00
1157472973,208.0,Fixation,27,0.70552,1179.00,588.00,NaN,NaN,NaN,NaN
1157681308,3.0,Saccade,31,0.70436,NaN,NaN,1179.00,590.00,1176.00,600.00
1157684641,160.0,Fixation,28,0.70370,1158.00,592.00,NaN,NaN,NaN,NaN
1157844643,40.0,Saccade,32,0.70220,NaN,NaN,1163.00,606.00,1352.00,570.00
1157884643,272.0,Fixation,29,0.70008,1349.00,571.00,NaN,NaN,NaN,NaN
1158156313,23.0,Saccade,33,0.69840,NaN,NaN,1350.00,577.00,1440.00,564.00
1158179647,237.0,Fixation,30,0.69413,1438.00,572.00,NaN,NaN,NaN,NaN
1158416316,27.0,Saccade,34,0.69042,NaN,NaN,1440.00,570.00,1514.00,570.00
1158442983,157.0,Fixation,31,0.68820,1526.00,571.00,NaN,NaN,NaN,NaN
