starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
829921612,43.0,Saccade,1,0.69453,NaN,NaN,946.00,556.00,716.00,523.00
829964942,233.0,Fixation,1,0.64279,721.00,523.00,NaN,NaN,NaN,NaN
830198278,45.0,Saccade,2,0.61883,NaN,NaN,720.00,527.00,406.00,473.00
830243280,115.0,Fixation,2,0.61806,408.00,468.00,NaN,NaN,NaN,NaN
830358271,25.0,Saccade,3,0.61755,NaN,NaN,408.00,468.00,322.00,462.00
830383268,247.0,Fixation,3,0.62332,330.00,455.00,NaN,NaN,NaN,NaN
830629936,27.0,Saccade,4,0.63448,NaN,NaN,332.00,457.00,316.00,528.00
830656605,163.0,Fixation,4,0.64053,312.00,525.00,NaN,NaN,NaN,NaN
830819941,30.0,Saccade,5,0.64649,NaN,NaN,312.00,524.00,452.00,524.00
830849940,195.0,Fixation,5,0.65183,453.00,520.00,NaN,NaN,NaN,NaN
831044942,22.0,Saccade,6,0.65202,NaN,NaN,454.00,519.00,381.00,522.00
831066608,137.0,Fixation,6,0.64883,396.00,521.00,NaN,NaN,NaN,NaN
831203276,47.0,Saccade,7,0.64753,NaN,NaN,396.00,524.00,789.00,542.00
831249943,142.0,Fixation,7,0.64456,780.00,539.00,NaN,NaN,NaN,NaN
831391613,25.0,Saccade,8,0.64618,NaN,NaN,780.00,542.00,684.00,527.00
831416611,165.0,Fixation,8,0.64676,691.00,532.00,NaN,NaN,NaN,NaN
831581614,30.0,Saccade,9,0.64826,NaN,NaN,692.00,534.00,859.00,538.00
831611613,193.0,Fixation,9,0.64799,850.00,537.00,NaN,NaN,NaN,NaN
831804951,53.0,Saccade,10,0.65060,NaN,NaN,848.00,534.00,312.00,593.00
831858284,183.0,Fixation,10,0.65792,329.00,590.00,NaN,NaN,NaN,NaN
832041621,20.0,Saccade,11,0.66446,NaN,NaN,334.00,592.00,271.00,598.00
832061622,153.0,Fixation,11,0.66913,287.00,598.00,NaN,NaN,NaN,NaN
832214954,28.0,Saccade,12,0.66955,NaN,NaN,288.00,600.00,431.00,590.00
832243289,168.0,Fixation,12,0.66326,431.00,591.00,NaN,NaN,NaN,NaN
832411624,35.0,Saccade,13,0.66106,NaN,NaN,428.00,592.00,630.00,589.00
832446625,253.0,Fixation,13,0.66018,632.00,590.00,NaN,NaN,NaN,NaN
832699961,28.0,Saccade,14,0.66298,NaN,NaN,630.00,590.00,774.00,599.00
832728293,185.0,Fixation,14,0.65873,763.00,599.00,NaN,NaN,NaN,NaN
832913296,32.0,Saccade,15,0.65596,NaN,NaN,762.00,597.00,904.00,605.00
832944964,182.0,Fixation,15,0.65657,904.00,605.00,NaN,NaN,NaN,NaN
833126631,33.0,Saccade,16,0.65620,NaN,NaN,902.00,607.00,1086.00,602.00
833159963,170.0,Fixation,16,0.65539,1075.00,607.00,NaN,NaN,NaN,NaN
833329968,22.0,Saccade,17,0.65510,NaN,NaN,1076.00,608.00,1015.00,608.00
