starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
491256849,60.0,Saccade,1,0.75744,NaN,NaN,864.00,450.00,783.00,323.00
491316849,173.0,Fixation,1,0.69110,777.00,321.00,NaN,NaN,NaN,NaN
491490184,48.0,Saccade,2,0.66062,NaN,NaN,774.00,324.00,542.00,422.00
491538517,87.0,Fixation,2,0.65435,543.00,424.00,NaN,NaN,NaN,NaN
491625185,13.0,Saccade,3,0.64688,NaN,NaN,538.00,430.00,490.00,452.00
491770186,12.0,Saccade,4,0.64904,NaN,NaN,400.00,452.00,394.00,446.00
491780187,178.0,Fixation,3,0.66580,390.00,458.00,NaN,NaN,NaN,NaN
491958521,42.0,Saccade,5,0.68623,NaN,NaN,388.00,465.00,685.00,460.00
492000189,157.0,Fixation,4,0.69594,690.00,462.00,NaN,NaN,NaN,NaN
492156857,23.0,Saccade,6,0.69632,NaN,NaN,691.00,466.00,762.00,466.00
492180190,123.0,Fixation,5,0.69510,755.00,462.00,NaN,NaN,NaN,NaN
492303524,37.0,Saccade,7,0.69645,NaN,NaN,756.00,464.00,939.00,454.00
492340192,257.0,Fixation,6,0.69349,939.00,454.00,NaN,NaN,NaN,NaN
492596861,27.0,Saccade,8,0.69129,NaN,NaN,938.00,456.00,958.00,396.00
492623527,285.0,Fixation,7,0.68896,958.00,387.00,NaN,NaN,NaN,NaN
492908530,27.0,Saccade,9,0.68881,NaN,NaN,954.00,384.00,882.00,439.00
492935197,178.0,Fixation,8,0.69344,883.00,446.00,NaN,NaN,NaN,NaN
493113532,28.0,Saccade,10,0.70356,NaN,NaN,884.00,448.00,764.00,454.00
493141866,222.0,Fixation,9,0.70865,762.00,460.00,NaN,NaN,NaN,NaN
493363534,37.0,Saccade,11,0.71375,NaN,NaN,757.00,462.00,612.00,454.00
493400201,188.0,Fixation,10,0.71525,614.00,452.00,NaN,NaN,NaN,NaN
493588526,43.0,Saccade,12,0.71539,NaN,NaN,614.00,452.00,904.00,452.00
493631860,177.0,Fixation,11,0.71245,904.00,446.00,NaN,NaN,NaN,NaN
493808528,37.0,Saccade,13,0.71213,NaN,NaN,902.00,448.00,934.00,328.00
493845195,487.0,Fixation,12,0.71282,932.00,327.00,NaN,NaN,NaN,NaN
494331867,22.0,Saccade,14,0.72795,NaN,NaN,934.00,326.00,878.00,332.00
494353533,433.0,Fixation,13,0.73656,880.00,333.00,NaN,NaN,NaN,NaN
494786871,20.0,Saccade,15,0.73527,NaN,NaN,881.00,336.00,934.00,338.00
494806871,378.0,Fixation,14,0.73155,931.00,335.00,NaN,NaN,NaN,NaN
495185208,22.0,Saccade,16,0.72843,NaN,NaN,932.00,334.00,876.00,330.00
495206875,615.0,Fixation,15,0.72909,880.00,331.00,NaN,NaN,NaN,NaN
495821880,22.0,Saccade,17,0.73253,NaN,NaN,884.00,329.00,942.00,336.00
495843547,225.0,Fixation,16,0.72919,937.00,336.00,NaN,NaN,NaN,NaN
496068549,7.0,Saccade,18,0.72512,NaN,NaN,942.00,334.00,949.00,334.00
496075216,628.0,Fixation,17,0.71790,956.00,328.00,NaN,NaN,NaN,NaN
496703555,22.0,Saccade,19,0.71493,NaN,NaN,955.00,328.00,898.00,328.00
496725223,138.0,Fixation,18,0.71626,906.00,332.00,NaN,NaN,NaN,NaN
496863558,3.0,Saccade,20,0.71952,NaN,NaN,902.00,331.00,898.00,330.00
