starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
405341768,38.0,Saccade,1,0.74653,NaN,NaN,938.00,568.00,660.00,477.00
405380102,138.0,Fixation,1,0.69122,679.00,492.00,NaN,NaN,NaN,NaN
405518437,43.0,Saccade,2,0.61601,NaN,NaN,678.00,482.00,356.00,491.00
405561770,248.0,Fixation,2,0.54672,366.00,486.00,NaN,NaN,NaN,NaN
405810107,20.0,Saccade,3,0.51648,NaN,NaN,366.00,486.00,377.00,432.00
405830107,178.0,Fixation,3,0.51194,378.00,435.00,NaN,NaN,NaN,NaN
406008442,23.0,Saccade,4,0.51352,NaN,NaN,376.00,434.00,326.00,520.00
406031775,62.0,Fixation,4,0.51773,340.00,511.00,NaN,NaN,NaN,NaN
406093443,38.0,Saccade,5,0.52603,NaN,NaN,344.00,512.00,632.00,530.00
406131776,190.0,Fixation,5,0.54634,634.00,529.00,NaN,NaN,NaN,NaN
406321778,27.0,Saccade,6,0.56201,NaN,NaN,640.00,530.00,772.00,528.00
406348445,180.0,Fixation,6,0.56407,771.00,534.00,NaN,NaN,NaN,NaN
406528447,45.0,Saccade,7,0.56250,NaN,NaN,770.00,533.00,381.00,564.00
406573448,195.0,Fixation,7,0.55756,401.00,566.00,NaN,NaN,NaN,NaN
406768450,40.0,Saccade,8,0.56043,NaN,NaN,399.00,568.00,712.00,581.00
406808450,163.0,Fixation,8,0.56442,699.00,575.00,NaN,NaN,NaN,NaN
406971785,42.0,Saccade,9,0.56700,NaN,NaN,700.00,576.00,952.00,598.00
407013452,190.0,Fixation,9,0.56208,951.00,593.00,NaN,NaN,NaN,NaN
407203454,42.0,Saccade,10,0.56591,NaN,NaN,954.00,590.00,1187.00,577.00
