starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
513138607,27.0,Saccade,1,0.62138,NaN,NaN,952.00,536.00,752.00,500.00
513166942,28.0,Saccade,2,0.61631,NaN,NaN,717.00,496.00,554.00,486.00
513195274,63.0,Fixation,1,0.61206,547.00,483.00,NaN,NaN,NaN,NaN
513258608,38.0,Saccade,3,0.60988,NaN,NaN,540.00,480.00,344.00,455.00
513296942,133.0,Fixation,2,0.61134,342.00,456.00,NaN,NaN,NaN,NaN
513430276,17.0,Saccade,4,0.61657,NaN,NaN,340.00,460.00,312.00,428.00
513446943,375.0,Fixation,3,0.63128,311.00,434.00,NaN,NaN,NaN,NaN
513821947,23.0,Saccade,5,0.63743,NaN,NaN,312.00,438.00,313.00,509.00
513845282,205.0,Fixation,4,0.64017,312.00,505.00,NaN,NaN,NaN,NaN
514050284,32.0,Saccade,6,0.64849,NaN,NaN,314.00,509.00,439.00,496.00
514081950,155.0,Fixation,5,0.65432,447.00,506.00,NaN,NaN,NaN,NaN
514236950,37.0,Saccade,7,0.66003,NaN,NaN,450.00,510.00,608.00,509.00
514273619,252.0,Fixation,6,0.65768,610.00,514.00,NaN,NaN,NaN,NaN
514525277,38.0,Saccade,8,0.65829,NaN,NaN,612.00,512.00,795.00,527.00
514563612,188.0,Fixation,7,0.65936,796.00,526.00,NaN,NaN,NaN,NaN
514751946,15.0,Saccade,9,0.65933,NaN,NaN,796.00,529.00,770.00,526.00
514766948,107.0,Fixation,8,0.66248,769.00,524.00,NaN,NaN,NaN,NaN
514873616,40.0,Saccade,10,0.66759,NaN,NaN,768.00,522.00,977.00,522.00
514913615,143.0,Fixation,9,0.66702,974.00,523.00,NaN,NaN,NaN,NaN
515056951,22.0,Saccade,11,0.66592,NaN,NaN,978.00,524.00,914.00,528.00
515078618,213.0,Fixation,10,0.66852,917.00,527.00,NaN,NaN,NaN,NaN
515291953,25.0,Saccade,12,0.67305,NaN,NaN,914.00,530.00,996.00,524.00
515316950,165.0,Fixation,11,0.67143,996.00,531.00,NaN,NaN,NaN,NaN
515481953,67.0,Saccade,13,0.67285,NaN,NaN,994.00,534.00,312.00,590.00
515548622,335.0,Fixation,12,0.67531,306.00,589.00,NaN,NaN,NaN,NaN
515883623,30.0,Saccade,14,0.67352,NaN,NaN,304.00,592.00,390.00,584.00
515913622,187.0,Fixation,13,0.66278,397.00,582.00,NaN,NaN,NaN,NaN
516100292,28.0,Saccade,15,0.65369,NaN,NaN,401.00,587.00,493.00,576.00
516128627,143.0,Fixation,14,0.64743,499.00,576.00,NaN,NaN,NaN,NaN
516271960,35.0,Saccade,16,0.64385,NaN,NaN,504.00,576.00,636.00,583.00
516306959,308.0,Fixation,15,0.64633,647.00,584.00,NaN,NaN,NaN,NaN
516615297,35.0,Saccade,17,0.65073,NaN,NaN,650.00,590.00,795.00,584.00
516650298,148.0,Fixation,16,0.65128,793.00,585.00,NaN,NaN,NaN,NaN
516798633,25.0,Saccade,18,0.64941,NaN,NaN,796.00,586.00,713.00,574.00
516823630,273.0,Fixation,17,0.64922,715.00,579.00,NaN,NaN,NaN,NaN
517096968,48.0,Saccade,19,0.65363,NaN,NaN,712.00,576.00,986.00,595.00
517145302,217.0,Fixation,18,0.66244,1000.00,594.00,NaN,NaN,NaN,NaN
517361971,35.0,Saccade,20,0.66802,NaN,NaN,1004.00,598.00,1182.00,578.00
517396970,203.0,Fixation,19,0.66741,1185.00,585.00,NaN,NaN,NaN,NaN
517600303,7.0,Saccade,21,0.66463,NaN,NaN,1186.00,585.00,1172.00,590.00
517606972,125.0,Fixation,20,0.66360,1164.00,596.00,NaN,NaN,NaN,NaN
517731973,33.0,Saccade,22,0.66315,NaN,NaN,1165.00,598.00,1294.00,580.00
517765306,285.0,Fixation,21,0.66132,1298.00,579.00,NaN,NaN,NaN,NaN
518050309,25.0,Saccade,23,0.66327,NaN,NaN,1298.00,576.00,1378.00,575.00
518075310,108.0,Fixation,22,0.66290,1380.00,580.00,NaN,NaN,NaN,NaN
518183643,12.0,Saccade,24,0.65739,NaN,NaN,1380.00,576.00,1344.00,590.00
518313646,272.0,Fixation,23,0.66015,1505.00,575.00,NaN,NaN,NaN,NaN
518585312,50.0,Saccade,25,0.66051,NaN,NaN,1506.00,574.00,760.00,596.00
518638648,33.0,Saccade,26,0.65466,NaN,NaN,680.00,594.00,344.00,645.00
518671982,240.0,Fixation,24,0.64854,338.00,647.00,NaN,NaN,NaN,NaN
