starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1189153356,268.0,Fixation,1,0.80428,565.00,505.00,NaN,NaN,NaN,NaN
1189421693,33.0,Saccade,1,0.78041,NaN,NaN,564.00,514.00,372.00,484.00
1189455026,338.0,Fixation,2,0.74084,385.00,492.00,NaN,NaN,NaN,NaN
1189793364,33.0,Saccade,2,0.72675,NaN,NaN,386.00,496.00,583.00,463.00
1189826698,208.0,Fixation,3,0.72882,587.00,464.00,NaN,NaN,NaN,NaN
1190035033,47.0,Saccade,3,0.74325,NaN,NaN,586.00,467.00,938.00,202.00
1190081701,273.0,Fixation,4,0.75684,934.00,207.00,NaN,NaN,NaN,NaN
1190355037,45.0,Saccade,4,0.76006,NaN,NaN,936.00,210.00,632.00,489.00
1190400038,163.0,Fixation,5,0.75063,620.00,471.00,NaN,NaN,NaN,NaN
1190563374,38.0,Saccade,5,0.75348,NaN,NaN,620.00,474.00,359.00,555.00
1190601708,230.0,Fixation,6,0.75757,365.00,552.00,NaN,NaN,NaN,NaN
1190831711,30.0,Saccade,6,0.76308,NaN,NaN,369.00,554.00,595.00,538.00
1190861711,182.0,Fixation,7,0.75874,586.00,540.00,NaN,NaN,NaN,NaN
1191043380,22.0,Saccade,7,0.75495,NaN,NaN,588.00,535.00,509.00,536.00
1191065046,167.0,Fixation,8,0.75284,524.00,544.00,NaN,NaN,NaN,NaN
1191231716,32.0,Saccade,8,0.75224,NaN,NaN,524.00,543.00,744.00,532.00
1191263383,317.0,Fixation,9,0.74399,735.00,535.00,NaN,NaN,NaN,NaN
1191580053,25.0,Saccade,9,0.73721,NaN,NaN,738.00,536.00,865.00,536.00
1191605053,380.0,Fixation,10,0.73375,858.00,538.00,NaN,NaN,NaN,NaN
1191985058,32.0,Saccade,10,0.73297,NaN,NaN,861.00,539.00,1014.00,540.00
1192016725,408.0,Fixation,11,0.70837,1017.00,543.00,NaN,NaN,NaN,NaN
1192425064,23.0,Saccade,11,0.68989,NaN,NaN,1018.00,546.00,1168.00,534.00
1192450064,302.0,Fixation,12,0.68399,1232.00,546.00,NaN,NaN,NaN,NaN
1192751734,25.0,Saccade,12,0.68308,NaN,NaN,1229.00,544.00,1332.00,546.00
1192776735,160.0,Fixation,13,0.67160,1324.00,550.00,NaN,NaN,NaN,NaN
1192936737,17.0,Saccade,13,0.66283,NaN,NaN,1327.00,548.00,1281.00,542.00
1192953404,153.0,Fixation,14,0.65821,1291.00,545.00,NaN,NaN,NaN,NaN
1193106739,25.0,Saccade,14,0.65560,NaN,NaN,1294.00,544.00,1190.00,539.00
1193131740,212.0,Fixation,15,0.65483,1197.00,545.00,NaN,NaN,NaN,NaN
1193343409,27.0,Saccade,15,0.65852,NaN,NaN,1198.00,547.00,1298.00,547.00
1193370075,342.0,Fixation,16,0.64789,1298.00,551.00,NaN,NaN,NaN,NaN
1193711747,25.0,Saccade,16,0.64344,NaN,NaN,1300.00,552.00,1400.00,549.00
1193736747,248.0,Fixation,17,0.64424,1393.00,548.00,NaN,NaN,NaN,NaN
1193985083,57.0,Saccade,17,0.66257,NaN,NaN,1394.00,545.00,950.00,204.00
1194041751,178.0,Fixation,18,0.66622,962.00,209.00,NaN,NaN,NaN,NaN
1194220070,18.0,Saccade,18,0.66731,NaN,NaN,963.00,210.00,928.00,177.00
1194238404,140.0,Fixation,19,0.66820,939.00,184.00,NaN,NaN,NaN,NaN
1194378405,22.0,Saccade,19,0.66703,NaN,NaN,940.00,186.00,770.00,304.00
1194413406,23.0,Saccade,20,0.66443,NaN,NaN,563.00,484.00,456.00,585.00
1194436739,132.0,Fixation,20,0.65973,469.00,582.00,NaN,NaN,NaN,NaN
1194568408,27.0,Saccade,21,0.66737,NaN,NaN,474.00,586.00,314.00,594.00
1194595074,197.0,Fixation,21,0.67659,326.00,603.00,NaN,NaN,NaN,NaN
1194791743,32.0,Saccade,22,0.67660,NaN,NaN,327.00,608.00,511.00,604.00
1194823410,327.0,Fixation,22,0.66715,514.00,607.00,NaN,NaN,NaN,NaN
1195150080,30.0,Saccade,23,0.66149,NaN,NaN,516.00,608.00,721.00,591.00
1195180080,263.0,Fixation,23,0.65894,714.00,594.00,NaN,NaN,NaN,NaN
1195443417,33.0,Saccade,24,0.66366,NaN,NaN,716.00,596.00,885.00,598.00
1195476751,530.0,Fixation,24,0.64851,877.00,603.00,NaN,NaN,NaN,NaN
1196006756,47.0,Saccade,25,0.64335,NaN,NaN,864.00,608.00,453.00,620.00
1196053424,175.0,Fixation,25,0.64225,467.00,618.00,NaN,NaN,NaN,NaN
1196228426,23.0,Saccade,26,0.64338,NaN,NaN,470.00,616.00,356.00,603.00
1196251759,245.0,Fixation,26,0.64212,371.00,609.00,NaN,NaN,NaN,NaN
1196496762,27.0,Saccade,27,0.63767,NaN,NaN,370.00,608.00,484.00,604.00
1196523429,293.0,Fixation,27,0.63629,483.00,610.00,NaN,NaN,NaN,NaN
1196816765,42.0,Saccade,28,0.63609,NaN,NaN,484.00,611.00,776.00,602.00
1196858433,155.0,Fixation,28,0.63333,776.00,600.00,NaN,NaN,NaN,NaN
1197013435,27.0,Saccade,29,0.63844,NaN,NaN,778.00,602.00,924.00,594.00
1197040101,263.0,Fixation,29,0.63975,909.00,600.00,NaN,NaN,NaN,NaN
1197303438,37.0,Saccade,30,0.64130,NaN,NaN,910.00,602.00,1083.00,606.00
1197340104,190.0,Fixation,30,0.64093,1082.00,609.00,NaN,NaN,NaN,NaN
1197530106,18.0,Saccade,31,0.64147,NaN,NaN,1084.00,611.00,1168.00,606.00
1197550107,187.0,Fixation,31,0.63716,1206.00,608.00,NaN,NaN,NaN,NaN
1197736776,27.0,Saccade,32,0.62811,NaN,NaN,1206.00,608.00,1336.00,608.00
1197763443,213.0,Fixation,32,0.62310,1329.00,614.00,NaN,NaN,NaN,NaN
1197976778,18.0,Saccade,33,0.62439,NaN,NaN,1330.00,613.00,1384.00,610.00
1197995112,233.0,Fixation,33,0.62604,1376.00,615.00,NaN,NaN,NaN,NaN
1198228448,55.0,Saccade,34,0.63334,NaN,NaN,1372.00,613.00,762.00,628.00
1198295115,30.0,Saccade,35,0.63258,NaN,NaN,602.00,636.00,392.00,653.00
1198325115,120.0,Fixation,34,0.63144,404.00,655.00,NaN,NaN,NaN,NaN
1198445117,23.0,Saccade,36,0.63284,NaN,NaN,403.00,657.00,320.00,646.00
1198470117,170.0,Fixation,35,0.63858,332.00,649.00,NaN,NaN,NaN,NaN
1198638453,38.0,Saccade,37,0.64581,NaN,NaN,333.00,652.00,666.00,646.00
1198676786,208.0,Fixation,36,0.63929,659.00,639.00,NaN,NaN,NaN,NaN
1198885121,22.0,Saccade,38,0.64002,NaN,NaN,664.00,640.00,601.00,640.00
