starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
385344917,52.0,Saccade,1,0.77571,NaN,NaN,978.00,544.00,714.00,412.00
385396585,125.0,Fixation,1,0.74169,713.00,415.00,NaN,NaN,NaN,NaN
385521587,43.0,Saccade,2,0.69781,NaN,NaN,715.00,414.00,374.00,447.00
385564922,133.0,Fixation,2,0.67140,387.00,445.00,NaN,NaN,NaN,NaN
385698254,23.0,Saccade,3,0.66035,NaN,NaN,387.00,444.00,324.00,444.00
385721588,183.0,Fixation,3,0.65559,328.00,443.00,NaN,NaN,NaN,NaN
385904924,38.0,Saccade,4,0.65375,NaN,NaN,323.00,444.00,556.00,444.00
385943257,162.0,Fixation,4,0.65121,560.00,443.00,NaN,NaN,NaN,NaN
386104928,27.0,Saccade,5,0.65630,NaN,NaN,560.00,442.00,454.00,436.00
386131594,272.0,Fixation,5,0.66182,465.00,437.00,NaN,NaN,NaN,NaN
386403264,33.0,Saccade,6,0.66753,NaN,NaN,466.00,437.00,630.00,450.00
386436600,177.0,Fixation,6,0.66739,634.00,456.00,NaN,NaN,NaN,NaN
386613267,25.0,Saccade,7,0.67031,NaN,NaN,637.00,460.00,540.00,447.00
386638269,147.0,Fixation,7,0.67583,550.00,450.00,NaN,NaN,NaN,NaN
386784936,28.0,Saccade,8,0.68230,NaN,NaN,549.00,449.00,418.00,440.00
386813271,170.0,Fixation,8,0.68416,438.00,443.00,NaN,NaN,NaN,NaN
386983271,33.0,Saccade,9,0.68839,NaN,NaN,438.00,440.00,619.00,456.00
387016608,145.0,Fixation,9,0.68631,625.00,452.00,NaN,NaN,NaN,NaN
387161606,30.0,Saccade,10,0.68762,NaN,NaN,626.00,451.00,774.00,460.00
387191610,162.0,Fixation,10,0.68943,774.00,461.00,NaN,NaN,NaN,NaN
387353277,33.0,Saccade,11,0.69576,NaN,NaN,772.00,463.00,954.00,460.00
387386612,100.0,Fixation,11,0.69747,947.00,463.00,NaN,NaN,NaN,NaN
387486613,42.0,Saccade,12,0.70248,NaN,NaN,946.00,462.00,568.00,444.00
387528279,177.0,Fixation,12,0.70423,587.00,446.00,NaN,NaN,NaN,NaN
387704938,28.0,Saccade,13,0.70637,NaN,NaN,586.00,442.00,726.00,459.00
387733268,248.0,Fixation,13,0.71258,717.00,458.00,NaN,NaN,NaN,NaN
387981608,38.0,Saccade,14,0.71643,NaN,NaN,716.00,456.00,980.00,465.00
388019941,160.0,Fixation,14,0.71405,974.00,459.00,NaN,NaN,NaN,NaN
388179944,22.0,Saccade,15,0.71245,NaN,NaN,972.00,461.00,918.00,462.00
388201609,203.0,Fixation,15,0.71339,926.00,461.00,NaN,NaN,NaN,NaN
388404946,42.0,Saccade,16,0.71739,NaN,NaN,924.00,467.00,1080.00,244.00
388446613,140.0,Fixation,16,0.72119,1077.00,248.00,NaN,NaN,NaN,NaN
388586614,70.0,Saccade,17,0.72486,NaN,NaN,1080.00,248.00,269.00,572.00
388656614,133.0,Fixation,17,0.72866,287.00,570.00,NaN,NaN,NaN,NaN
388789951,22.0,Saccade,18,0.73280,NaN,NaN,290.00,569.00,300.00,510.00
388811616,222.0,Fixation,18,0.73235,292.00,514.00,NaN,NaN,NaN,NaN
389033286,33.0,Saccade,19,0.72437,NaN,NaN,288.00,514.00,534.00,518.00
389066622,202.0,Fixation,19,0.71657,524.00,517.00,NaN,NaN,NaN,NaN
389268291,43.0,Saccade,20,0.71652,NaN,NaN,524.00,516.00,864.00,523.00
389311625,223.0,Fixation,20,0.71434,853.00,527.00,NaN,NaN,NaN,NaN
389534962,23.0,Saccade,21,0.71237,NaN,NaN,855.00,528.00,788.00,534.00
389558297,145.0,Fixation,21,0.70949,793.00,533.00,NaN,NaN,NaN,NaN
389703295,52.0,Saccade,22,0.70423,NaN,NaN,792.00,530.00,1176.00,530.00
389754964,152.0,Fixation,22,0.69810,1181.00,529.00,NaN,NaN,NaN,NaN
389906632,35.0,Saccade,23,0.69711,NaN,NaN,1178.00,528.00,1442.00,514.00
389941633,180.0,Fixation,23,0.70211,1417.00,518.00,NaN,NaN,NaN,NaN
390121635,32.0,Saccade,24,0.70689,NaN,NaN,1414.00,522.00,1614.00,525.00
390153303,150.0,Fixation,24,0.70550,1597.00,526.00,NaN,NaN,NaN,NaN
390303302,52.0,Saccade,25,0.70786,NaN,NaN,1597.00,526.00,742.00,549.00
390356636,23.0,Saccade,26,0.70316,NaN,NaN,662.00,544.00,446.00,565.00
390379969,203.0,Fixation,25,0.70614,465.00,564.00,NaN,NaN,NaN,NaN
390583305,45.0,Saccade,27,0.71411,NaN,NaN,467.00,566.00,814.00,583.00
390628307,158.0,Fixation,26,0.71479,817.00,578.00,NaN,NaN,NaN,NaN
390786641,23.0,Saccade,28,0.71223,NaN,NaN,820.00,580.00,918.00,584.00
390809975,147.0,Fixation,27,0.71102,904.00,581.00,NaN,NaN,NaN,NaN
390956642,52.0,Saccade,29,0.71384,NaN,NaN,902.00,580.00,340.00,644.00
391008310,177.0,Fixation,28,0.71329,356.00,642.00,NaN,NaN,NaN,NaN
