starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
921812714,35.0,Saccade,1,0.69430,NaN,NaN,964.00,540.00,913.00,426.00
921847714,298.0,Fixation,1,0.61804,905.00,428.00,NaN,NaN,NaN,NaN
922146053,40.0,Saccade,2,0.54480,NaN,NaN,906.00,436.00,554.00,478.00
922186051,83.0,Fixation,2,0.53484,556.00,477.00,NaN,NaN,NaN,NaN
922269387,35.0,Saccade,3,0.53806,NaN,NaN,555.00,484.00,313.00,463.00
922304387,152.0,Fixation,3,0.53436,337.00,456.00,NaN,NaN,NaN,NaN
922456057,10.0,Saccade,4,0.53711,NaN,NaN,350.00,454.00,328.00,455.00
922466055,180.0,Fixation,4,0.54044,317.00,434.00,NaN,NaN,NaN,NaN
922646058,25.0,Saccade,5,0.54839,NaN,NaN,323.00,445.00,444.00,420.00
922671060,162.0,Fixation,5,0.54810,434.00,422.00,NaN,NaN,NaN,NaN
922832727,27.0,Saccade,6,0.54511,NaN,NaN,425.00,419.00,548.00,408.00
922859393,177.0,Fixation,6,0.54785,541.00,420.00,NaN,NaN,NaN,NaN
923036063,48.0,Saccade,7,0.55417,NaN,NaN,542.00,425.00,974.00,268.00
923084398,228.0,Fixation,7,0.56338,971.00,251.00,NaN,NaN,NaN,NaN
923312733,17.0,Saccade,8,0.56144,NaN,NaN,968.00,247.00,924.00,234.00
923329401,428.0,Fixation,8,0.55778,945.00,224.00,NaN,NaN,NaN,NaN
923757738,57.0,Saccade,9,0.55135,NaN,NaN,944.00,226.00,448.00,449.00
923814404,138.0,Fixation,9,0.55115,448.00,461.00,NaN,NaN,NaN,NaN
923952737,27.0,Saccade,10,0.56107,NaN,NaN,435.00,446.00,292.00,518.00
923979408,298.0,Fixation,10,0.57049,300.00,528.00,NaN,NaN,NaN,NaN
924277743,20.0,Saccade,11,0.55789,NaN,NaN,296.00,518.00,360.00,528.00
924297744,163.0,Fixation,11,0.56041,360.00,515.00,NaN,NaN,NaN,NaN
924461079,28.0,Saccade,12,0.55720,NaN,NaN,362.00,521.00,568.00,488.00
924489410,98.0,Fixation,12,0.55099,557.00,502.00,NaN,NaN,NaN,NaN
924587745,25.0,Saccade,13,0.55386,NaN,NaN,572.00,511.00,410.00,529.00
924616079,7.0,Saccade,14,0.55370,NaN,NaN,437.00,503.00,452.00,510.00
924622746,207.0,Fixation,13,0.55977,443.00,506.00,NaN,NaN,NaN,NaN
924829415,18.0,Saccade,15,0.56680,NaN,NaN,444.00,506.00,506.00,497.00
924847747,177.0,Fixation,14,0.57356,499.00,509.00,NaN,NaN,NaN,NaN
925024417,17.0,Saccade,16,0.57905,NaN,NaN,487.00,499.00,412.00,510.00
