starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
685030117,20.0,Saccade,1,0.67932,NaN,NaN,959.00,566.00,916.00,560.00
685056784,72.0,Saccade,2,0.65334,NaN,NaN,916.00,566.00,777.00,502.00
685128451,82.0,Fixation,1,0.60002,762.00,503.00,NaN,NaN,NaN,NaN
685210119,55.0,Saccade,3,0.55747,NaN,NaN,760.00,508.00,384.00,514.00
685265119,138.0,Fixation,2,0.51637,388.00,516.00,NaN,NaN,NaN,NaN
685403454,20.0,Saccade,4,0.49619,NaN,NaN,390.00,518.00,327.00,511.00
685423454,272.0,Fixation,3,0.47962,331.00,512.00,NaN,NaN,NaN,NaN
685695124,20.0,Saccade,5,0.47018,NaN,NaN,322.00,514.00,322.00,556.00
685715124,110.0,Fixation,4,0.46767,323.00,560.00,NaN,NaN,NaN,NaN
685825125,37.0,Saccade,6,0.46717,NaN,NaN,323.00,560.00,482.00,564.00
685861793,125.0,Fixation,5,0.46794,487.00,563.00,NaN,NaN,NaN,NaN
685986794,35.0,Saccade,7,0.47139,NaN,NaN,492.00,561.00,660.00,565.00
686021794,250.0,Fixation,6,0.47618,669.00,568.00,NaN,NaN,NaN,NaN
686271797,48.0,Saccade,8,0.48073,NaN,NaN,668.00,568.00,852.00,561.00
686320130,132.0,Fixation,7,0.48426,854.00,566.00,NaN,NaN,NaN,NaN
686451799,33.0,Saccade,9,0.48724,NaN,NaN,854.00,568.00,978.00,560.00
686485132,160.0,Fixation,8,0.48750,980.00,558.00,NaN,NaN,NaN,NaN
686645134,48.0,Saccade,10,0.48881,NaN,NaN,980.00,554.00,935.00,332.00
686693467,128.0,Fixation,9,0.48916,933.00,325.00,NaN,NaN,NaN,NaN
686821803,18.0,Saccade,11,0.48977,NaN,NaN,932.00,324.00,908.00,280.00
686840136,187.0,Fixation,10,0.48716,911.00,284.00,NaN,NaN,NaN,NaN
687026804,32.0,Saccade,12,0.48505,NaN,NaN,911.00,283.00,996.00,299.00
687058470,312.0,Fixation,11,0.48497,1010.00,314.00,NaN,NaN,NaN,NaN
687370140,28.0,Saccade,13,0.48772,NaN,NaN,1008.00,316.00,926.00,272.00
687398474,350.0,Fixation,12,0.48988,911.00,269.00,NaN,NaN,NaN,NaN
687748477,75.0,Saccade,14,0.49147,NaN,NaN,908.00,270.00,422.00,555.00
687823478,138.0,Fixation,13,0.49277,424.00,561.00,NaN,NaN,NaN,NaN
687961813,25.0,Saccade,15,0.49352,NaN,NaN,427.00,566.00,312.00,578.00
687986814,158.0,Fixation,14,0.49374,328.00,581.00,NaN,NaN,NaN,NaN
688145136,33.0,Saccade,16,0.49716,NaN,NaN,327.00,581.00,472.00,562.00
688178467,173.0,Fixation,15,0.49955,494.00,563.00,NaN,NaN,NaN,NaN
688351803,30.0,Saccade,17,0.50189,NaN,NaN,496.00,560.00,612.00,560.00
688381803,162.0,Fixation,16,0.50524,621.00,564.00,NaN,NaN,NaN,NaN
688545138,22.0,Saccade,18,0.50956,NaN,NaN,620.00,568.00,704.00,568.00
688611805,52.0,Saccade,19,0.51219,NaN,NaN,693.00,568.00,387.00,629.00
688663472,122.0,Fixation,17,0.51346,390.00,631.00,NaN,NaN,NaN,NaN
