starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
814315919,23.0,Saccade,1,0.75529,NaN,NaN,956.00,540.00,898.00,540.00
814339250,215.0,Fixation,1,0.68007,895.00,542.00,NaN,NaN,NaN,NaN
814554256,32.0,Saccade,2,0.61807,NaN,NaN,895.00,541.00,750.00,486.00
814589255,97.0,Fixation,2,0.60504,731.00,488.00,NaN,NaN,NaN,NaN
814685924,48.0,Saccade,3,0.59768,NaN,NaN,724.00,484.00,420.00,459.00
814734257,157.0,Fixation,3,0.59448,414.00,455.00,NaN,NaN,NaN,NaN
814890926,23.0,Saccade,4,0.59600,NaN,NaN,412.00,454.00,348.00,420.00
814914258,162.0,Fixation,4,0.60423,345.00,429.00,NaN,NaN,NaN,NaN
815075927,40.0,Saccade,5,0.61757,NaN,NaN,346.00,428.00,566.00,426.00
815115925,222.0,Fixation,5,0.63184,573.00,428.00,NaN,NaN,NaN,NaN
815337595,30.0,Saccade,6,0.64600,NaN,NaN,575.00,430.00,675.00,440.00
815367595,235.0,Fixation,6,0.65728,678.00,444.00,NaN,NaN,NaN,NaN
815602597,33.0,Saccade,7,0.65951,NaN,NaN,682.00,448.00,539.00,434.00
815635932,318.0,Fixation,7,0.66540,531.00,438.00,NaN,NaN,NaN,NaN
815954270,33.0,Saccade,8,0.67329,NaN,NaN,536.00,440.00,386.00,426.00
815987600,235.0,Fixation,8,0.67248,385.00,438.00,NaN,NaN,NaN,NaN
816222607,12.0,Saccade,9,0.67043,NaN,NaN,386.00,437.00,414.00,440.00
816234271,120.0,Fixation,9,0.67253,411.00,439.00,NaN,NaN,NaN,NaN
816354271,27.0,Saccade,10,0.67738,NaN,NaN,414.00,440.00,523.00,444.00
816380942,143.0,Fixation,10,0.68253,528.00,442.00,NaN,NaN,NaN,NaN
816524261,25.0,Saccade,11,0.68753,NaN,NaN,531.00,446.00,608.00,436.00
816549262,202.0,Fixation,11,0.69575,617.00,442.00,NaN,NaN,NaN,NaN
816750929,25.0,Saccade,12,0.70290,NaN,NaN,618.00,440.00,681.00,446.00
816775931,115.0,Fixation,12,0.70202,687.00,448.00,NaN,NaN,NaN,NaN
816890932,45.0,Saccade,13,0.70021,NaN,NaN,688.00,445.00,334.00,512.00
816935934,337.0,Fixation,13,0.69477,328.00,515.00,NaN,NaN,NaN,NaN
817272601,42.0,Saccade,14,0.69394,NaN,NaN,326.00,521.00,542.00,508.00
817314269,217.0,Fixation,14,0.68740,544.00,513.00,NaN,NaN,NaN,NaN
817530938,20.0,Saccade,15,0.68362,NaN,NaN,544.00,512.00,594.00,512.00
817550941,153.0,Fixation,15,0.68710,591.00,515.00,NaN,NaN,NaN,NaN
817704275,23.0,Saccade,16,0.69142,NaN,NaN,592.00,518.00,504.00,510.00
817727607,237.0,Fixation,16,0.69472,515.00,512.00,NaN,NaN,NaN,NaN
817964279,25.0,Saccade,17,0.70151,NaN,NaN,514.00,514.00,597.00,518.00
817989275,182.0,Fixation,17,0.70701,597.00,519.00,NaN,NaN,NaN,NaN
818170945,12.0,Saccade,18,0.70933,NaN,NaN,600.00,510.00,602.00,509.00
818279278,18.0,Saccade,19,0.71249,NaN,NaN,688.00,505.00,666.00,444.00
818297615,7.0,Saccade,20,0.72884,NaN,NaN,660.00,462.00,684.00,480.00
818304279,125.0,Fixation,18,0.70518,683.00,490.00,NaN,NaN,NaN,NaN
818429280,58.0,Saccade,21,0.69700,NaN,NaN,684.00,494.00,384.00,578.00
818487615,153.0,Fixation,19,0.69068,382.00,588.00,NaN,NaN,NaN,NaN
818640950,25.0,Saccade,22,0.68474,NaN,NaN,384.00,598.00,303.00,575.00
818665951,148.0,Fixation,20,0.67572,304.00,584.00,NaN,NaN,NaN,NaN
818814287,37.0,Saccade,23,0.66812,NaN,NaN,303.00,584.00,508.00,580.00
818850952,288.0,Fixation,21,0.65453,510.00,581.00,NaN,NaN,NaN,NaN
819139290,22.0,Saccade,24,0.64901,NaN,NaN,514.00,580.00,450.00,592.00
819160956,185.0,Fixation,22,0.65080,448.00,586.00,NaN,NaN,NaN,NaN
819345957,40.0,Saccade,25,0.65138,NaN,NaN,450.00,587.00,646.00,586.00
819385959,172.0,Fixation,23,0.65655,645.00,588.00,NaN,NaN,NaN,NaN
819557627,23.0,Saccade,26,0.66419,NaN,NaN,644.00,588.00,720.00,592.00
819580959,193.0,Fixation,24,0.66763,727.00,592.00,NaN,NaN,NaN,NaN
819774297,28.0,Saccade,27,0.67158,NaN,NaN,728.00,589.00,832.00,581.00
819802629,138.0,Fixation,25,0.66960,839.00,590.00,NaN,NaN,NaN,NaN
819940965,48.0,Saccade,28,0.67071,NaN,NaN,842.00,592.00,1122.00,579.00
819989298,170.0,Fixation,26,0.67088,1126.00,580.00,NaN,NaN,NaN,NaN
820159300,13.0,Saccade,29,0.67246,NaN,NaN,1126.00,588.00,1162.00,586.00
820174299,13.0,Saccade,30,0.66925,NaN,NaN,1190.00,589.00,1242.00,569.00
820187632,253.0,Fixation,27,0.67422,1231.00,578.00,NaN,NaN,NaN,NaN
820440970,15.0,Saccade,31,0.67943,NaN,NaN,1229.00,578.00,1194.00,587.00
820455968,123.0,Fixation,28,0.67995,1196.00,585.00,NaN,NaN,NaN,NaN
820579304,40.0,Saccade,32,0.68166,NaN,NaN,1196.00,586.00,1406.00,572.00
820620971,255.0,Fixation,29,0.67905,1406.00,570.00,NaN,NaN,NaN,NaN
820874306,30.0,Saccade,33,0.68396,NaN,NaN,1412.00,572.00,1539.00,564.00
820904306,132.0,Fixation,30,0.68542,1544.00,577.00,NaN,NaN,NaN,NaN
821035974,53.0,Saccade,34,0.68608,NaN,NaN,1544.00,574.00,760.00,596.00
821092641,35.0,Saccade,35,0.68316,NaN,NaN,688.00,590.00,360.00,629.00
821127644,333.0,Fixation,31,0.68059,354.00,634.00,NaN,NaN,NaN,NaN
821460969,32.0,Saccade,36,0.68097,NaN,NaN,351.00,639.00,494.00,628.00
821492634,208.0,Fixation,32,0.67990,505.00,625.00,NaN,NaN,NaN,NaN
821700970,33.0,Saccade,37,0.68202,NaN,NaN,508.00,629.00,656.00,611.00
821734305,228.0,Fixation,33,0.68697,658.00,624.00,NaN,NaN,NaN,NaN
821962639,23.0,Saccade,38,0.69070,NaN,NaN,658.00,626.00,572.00,625.00
821985974,140.0,Fixation,34,0.69382,578.00,630.00,NaN,NaN,NaN,NaN
822125973,45.0,Saccade,39,0.69528,NaN,NaN,576.00,626.00,885.00,633.00
822170975,185.0,Fixation,35,0.68787,894.00,631.00,NaN,NaN,NaN,NaN
822355976,28.0,Saccade,40,0.69043,NaN,NaN,896.00,632.00,1001.00,633.00
822384311,263.0,Fixation,36,0.69200,1009.00,638.00,NaN,NaN,NaN,NaN
822647648,32.0,Saccade,41,0.68881,NaN,NaN,1010.00,642.00,1140.00,640.00
822679314,322.0,Fixation,37,0.68624,1131.00,634.00,NaN,NaN,NaN,NaN
823000982,23.0,Saccade,42,0.68059,NaN,NaN,1123.00,636.00,1187.00,623.00
823024317,247.0,Fixation,38,0.67374,1191.00,626.00,NaN,NaN,NaN,NaN
823270988,35.0,Saccade,43,0.67148,NaN,NaN,1188.00,624.00,772.00,616.00
823310987,37.0,Saccade,44,0.66896,NaN,NaN,661.00,626.00,292.00,672.00
823347656,270.0,Fixation,39,0.66304,285.00,674.00,NaN,NaN,NaN,NaN
823617657,40.0,Saccade,45,0.65620,NaN,NaN,280.00,676.00,673.00,385.00
823724325,27.0,Saccade,46,0.66481,NaN,NaN,898.00,270.00,904.00,294.00
