starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
581997007,365.0,Fixation,1,0.74415,970.00,545.00,NaN,NaN,NaN,NaN
582362010,43.0,Saccade,1,0.65065,NaN,NaN,972.00,551.00,702.00,535.00
582405344,200.0,Fixation,2,0.62471,710.00,536.00,NaN,NaN,NaN,NaN
582605346,40.0,Saccade,2,0.60587,NaN,NaN,708.00,536.00,460.00,530.00
582645346,173.0,Fixation,3,0.59060,458.00,530.00,NaN,NaN,NaN,NaN
582818681,23.0,Saccade,3,0.58407,NaN,NaN,454.00,528.00,400.00,472.00
582842015,147.0,Fixation,4,0.57898,404.00,468.00,NaN,NaN,NaN,NaN
582988683,20.0,Saccade,4,0.57526,NaN,NaN,406.00,464.00,342.00,466.00
583008683,68.0,Fixation,5,0.57154,352.00,463.00,NaN,NaN,NaN,NaN
583077017,40.0,Saccade,5,0.57079,NaN,NaN,350.00,463.00,673.00,449.00
583117018,327.0,Fixation,6,0.56119,677.00,449.00,NaN,NaN,NaN,NaN
583443687,85.0,Saccade,6,0.55704,NaN,NaN,680.00,449.00,969.00,187.00
583528688,123.0,Fixation,7,0.56446,967.00,191.00,NaN,NaN,NaN,NaN
583652023,13.0,Saccade,7,0.56965,NaN,NaN,969.00,190.00,958.00,162.00
583665356,565.0,Fixation,8,0.58493,951.00,164.00,NaN,NaN,NaN,NaN
584230362,10.0,Saccade,8,0.59177,NaN,NaN,944.00,162.00,964.00,166.00
584240362,443.0,Fixation,9,0.61140,963.00,164.00,NaN,NaN,NaN,NaN
584683686,32.0,Saccade,9,0.62530,NaN,NaN,962.00,164.00,988.00,298.00
584715353,355.0,Fixation,10,0.63677,977.00,289.00,NaN,NaN,NaN,NaN
585070357,65.0,Saccade,10,0.66014,NaN,NaN,968.00,282.00,494.00,566.00
585135357,122.0,Fixation,11,0.65367,510.00,565.00,NaN,NaN,NaN,NaN
585257026,28.0,Saccade,11,0.64918,NaN,NaN,510.00,568.00,377.00,553.00
585285359,137.0,Fixation,12,0.64734,379.00,551.00,NaN,NaN,NaN,NaN
585422027,15.0,Saccade,12,0.61693,NaN,NaN,375.00,556.00,320.00,618.00
585602029,18.0,Saccade,13,0.61227,NaN,NaN,528.00,568.00,538.00,529.00
585635362,33.0,Saccade,14,0.62717,NaN,NaN,534.00,528.00,754.00,526.00
585668696,165.0,Fixation,13,0.63060,752.00,528.00,NaN,NaN,NaN,NaN
585833697,27.0,Saccade,15,0.64374,NaN,NaN,753.00,531.00,850.00,528.00
585860365,135.0,Fixation,14,0.65190,845.00,527.00,NaN,NaN,NaN,NaN
585995366,22.0,Saccade,16,0.65410,NaN,NaN,847.00,525.00,784.00,532.00
586017033,185.0,Fixation,15,0.64921,791.00,532.00,NaN,NaN,NaN,NaN
586202036,45.0,Saccade,17,0.64550,NaN,NaN,792.00,534.00,416.00,594.00
586247037,157.0,Fixation,16,0.63915,425.00,595.00,NaN,NaN,NaN,NaN
586403704,22.0,Saccade,18,0.63944,NaN,NaN,424.00,593.00,344.00,606.00
586425371,212.0,Fixation,17,0.63401,356.00,605.00,NaN,NaN,NaN,NaN
586637041,32.0,Saccade,19,0.62843,NaN,NaN,355.00,603.00,539.00,606.00
586668708,173.0,Fixation,18,0.62283,538.00,606.00,NaN,NaN,NaN,NaN
586842044,30.0,Saccade,20,0.62065,NaN,NaN,542.00,608.00,696.00,602.00
586872044,173.0,Fixation,19,0.61743,689.00,602.00,NaN,NaN,NaN,NaN
587045380,18.0,Saccade,21,0.61617,NaN,NaN,690.00,603.00,640.00,610.00
587063713,155.0,Fixation,20,0.61356,651.00,607.00,NaN,NaN,NaN,NaN
587218714,28.0,Saccade,22,0.61333,NaN,NaN,650.00,605.00,780.00,593.00
587247050,78.0,Fixation,21,0.61309,774.00,595.00,NaN,NaN,NaN,NaN
587325383,20.0,Saccade,23,0.60262,NaN,NaN,774.00,596.00,808.00,620.00
587488718,45.0,Saccade,24,0.59026,NaN,NaN,826.00,610.00,811.00,612.00
587500385,13.0,Saccade,25,0.61013,NaN,NaN,812.00,608.00,830.00,590.00
587513719,105.0,Fixation,22,0.61577,826.00,587.00,NaN,NaN,NaN,NaN
587618720,27.0,Saccade,26,0.61798,NaN,NaN,822.00,590.00,938.00,590.00
587645388,205.0,Fixation,23,0.62416,930.00,591.00,NaN,NaN,NaN,NaN
587850390,25.0,Saccade,27,0.62513,NaN,NaN,928.00,594.00,1032.00,590.00
587875390,172.0,Fixation,24,0.61444,1022.00,588.00,NaN,NaN,NaN,NaN
588047060,35.0,Saccade,28,0.60935,NaN,NaN,1022.00,588.00,1188.00,602.00
588082060,225.0,Fixation,25,0.60635,1184.00,602.00,NaN,NaN,NaN,NaN
588307063,35.0,Saccade,29,0.60419,NaN,NaN,1184.00,604.00,1361.00,606.00
588342064,300.0,Fixation,26,0.60034,1350.00,606.00,NaN,NaN,NaN,NaN
588642067,20.0,Saccade,30,0.59863,NaN,NaN,1350.00,606.00,1404.00,616.00
588662067,173.0,Fixation,27,0.59725,1395.00,613.00,NaN,NaN,NaN,NaN
588835403,28.0,Saccade,31,0.59740,NaN,NaN,1394.00,613.00,1510.00,608.00
