starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
846363677,510.0,Fixation,1,0.88075,958.00,536.00,NaN,NaN,NaN,NaN
846873683,25.0,Saccade,1,0.81217,NaN,NaN,968.00,529.00,748.00,523.00
846900349,27.0,Saccade,2,0.79967,NaN,NaN,714.00,506.00,508.00,492.00
846927014,165.0,Fixation,2,0.79476,513.00,499.00,NaN,NaN,NaN,NaN
847092017,37.0,Saccade,3,0.79725,NaN,NaN,516.00,498.00,316.00,495.00
847128686,147.0,Fixation,3,0.79771,327.00,497.00,NaN,NaN,NaN,NaN
847275353,23.0,Saccade,4,0.79758,NaN,NaN,332.00,496.00,328.00,415.00
847298684,220.0,Fixation,4,0.80009,331.00,424.00,NaN,NaN,NaN,NaN
847518687,30.0,Saccade,5,0.80633,NaN,NaN,330.00,428.00,490.00,424.00
847548688,227.0,Fixation,5,0.80477,495.00,422.00,NaN,NaN,NaN,NaN
847775356,37.0,Saccade,6,0.80717,NaN,NaN,494.00,422.00,302.00,517.00
847812021,253.0,Fixation,6,0.80785,316.00,516.00,NaN,NaN,NaN,NaN
848065359,28.0,Saccade,7,0.81555,NaN,NaN,322.00,518.00,445.00,507.00
848093690,345.0,Fixation,7,0.81468,447.00,506.00,NaN,NaN,NaN,NaN
848438695,35.0,Saccade,8,0.81902,NaN,NaN,442.00,496.00,638.00,500.00
848473695,210.0,Fixation,8,0.81268,637.00,501.00,NaN,NaN,NaN,NaN
848683695,60.0,Saccade,9,0.82014,NaN,NaN,632.00,501.00,946.00,222.00
848743696,243.0,Fixation,9,0.82014,944.00,224.00,NaN,NaN,NaN,NaN
848987032,27.0,Saccade,10,0.81321,NaN,NaN,943.00,220.00,1014.00,290.00
849013701,237.0,Fixation,10,0.80502,1008.00,294.00,NaN,NaN,NaN,NaN
849250368,68.0,Saccade,11,0.80809,NaN,NaN,1010.00,294.00,380.00,598.00
849318703,137.0,Fixation,11,0.80186,388.00,594.00,NaN,NaN,NaN,NaN
849455371,23.0,Saccade,12,0.80814,NaN,NaN,392.00,599.00,296.00,580.00
849478702,277.0,Fixation,12,0.81017,308.00,581.00,NaN,NaN,NaN,NaN
849755373,48.0,Saccade,13,0.80902,NaN,NaN,308.00,578.00,662.00,576.00
849803705,225.0,Fixation,13,0.79713,658.00,572.00,NaN,NaN,NaN,NaN
850028709,25.0,Saccade,14,0.79777,NaN,NaN,658.00,572.00,756.00,576.00
850053709,148.0,Fixation,14,0.79368,752.00,575.00,NaN,NaN,NaN,NaN
850202045,35.0,Saccade,15,0.79775,NaN,NaN,750.00,575.00,966.00,579.00
850237045,237.0,Fixation,15,0.79221,963.00,582.00,NaN,NaN,NaN,NaN
850473712,27.0,Saccade,16,0.79672,NaN,NaN,960.00,582.00,1045.00,590.00
850500378,247.0,Fixation,16,0.79396,1049.00,585.00,NaN,NaN,NaN,NaN
850747048,37.0,Saccade,17,0.78876,NaN,NaN,1050.00,589.00,1236.00,580.00
850783717,192.0,Fixation,17,0.78414,1238.00,581.00,NaN,NaN,NaN,NaN
850975382,33.0,Saccade,18,0.78364,NaN,NaN,1236.00,583.00,1400.00,582.00
