starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
457372315,38.0,Saccade,1,0.84277,NaN,NaN,968.00,530.00,804.00,494.00
457410650,205.0,Fixation,1,0.76650,793.00,487.00,NaN,NaN,NaN,NaN
457615651,52.0,Saccade,2,0.73177,NaN,NaN,789.00,486.00,361.00,471.00
457667318,113.0,Fixation,2,0.72410,357.00,465.00,NaN,NaN,NaN,NaN
457780654,27.0,Saccade,3,0.71978,NaN,NaN,352.00,463.00,304.00,416.00
457807320,237.0,Fixation,3,0.72286,307.00,405.00,NaN,NaN,NaN,NaN
458043991,23.0,Saccade,4,0.72730,NaN,NaN,310.00,403.00,400.00,402.00
458067322,203.0,Fixation,4,0.72936,406.00,407.00,NaN,NaN,NaN,NaN
458270659,30.0,Saccade,5,0.72983,NaN,NaN,407.00,410.00,566.00,408.00
458300659,257.0,Fixation,5,0.73314,582.00,417.00,NaN,NaN,NaN,NaN
458557328,38.0,Saccade,6,0.73805,NaN,NaN,582.00,418.00,759.00,432.00
458595662,230.0,Fixation,6,0.73611,764.00,430.00,NaN,NaN,NaN,NaN
458825664,22.0,Saccade,7,0.73645,NaN,NaN,761.00,428.00,836.00,408.00
458847331,205.0,Fixation,7,0.74222,828.00,405.00,NaN,NaN,NaN,NaN
459052333,37.0,Saccade,8,0.75266,NaN,NaN,832.00,408.00,806.00,257.00
459088998,140.0,Fixation,8,0.75953,805.00,261.00,NaN,NaN,NaN,NaN
459229000,55.0,Saccade,9,0.76249,NaN,NaN,804.00,249.00,356.00,483.00
459284001,133.0,Fixation,9,0.75518,353.00,493.00,NaN,NaN,NaN,NaN
459417335,22.0,Saccade,10,0.76051,NaN,NaN,354.00,498.00,283.00,498.00
459439001,182.0,Fixation,10,0.76966,293.00,496.00,NaN,NaN,NaN,NaN
459620657,22.0,Saccade,11,0.76779,NaN,NaN,292.00,496.00,365.00,478.00
459642323,265.0,Fixation,11,0.75760,379.00,478.00,NaN,NaN,NaN,NaN
459907325,32.0,Saccade,12,0.75240,NaN,NaN,378.00,476.00,540.00,484.00
459938990,312.0,Fixation,12,0.74904,570.00,483.00,NaN,NaN,NaN,NaN
460250660,27.0,Saccade,13,0.74944,NaN,NaN,570.00,484.00,703.00,488.00
