starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
562707995,68.0,Saccade,1,0.92760,NaN,NaN,1825.00,1235.00,794.00,687.00
562882996,33.0,Saccade,2,0.84506,NaN,NaN,450.00,434.00,496.00,380.00
562906329,140.0,Fixation,1,0.79558,489.00,371.00,NaN,NaN,NaN,NaN
563046330,47.0,Saccade,3,0.74027,NaN,NaN,486.00,370.00,370.00,68.00
563092997,147.0,Fixation,2,0.71573,370.00,72.00,NaN,NaN,NaN,NaN
563239664,42.0,Saccade,4,0.70474,NaN,NaN,369.00,71.00,339.00,447.00
563281331,212.0,Fixation,3,0.70240,333.00,455.00,NaN,NaN,NaN,NaN
563492999,23.0,Saccade,5,0.70944,NaN,NaN,333.00,460.00,423.00,456.00
563516332,127.0,Fixation,4,0.71761,420.00,455.00,NaN,NaN,NaN,NaN
563643000,30.0,Saccade,6,0.73209,NaN,NaN,424.00,457.00,301.00,519.00
563673000,157.0,Fixation,5,0.74380,313.00,519.00,NaN,NaN,NaN,NaN
563829667,27.0,Saccade,7,0.72487,NaN,NaN,320.00,519.00,260.00,655.00
563924668,27.0,Saccade,8,0.73087,NaN,NaN,335.00,536.00,384.00,456.00
563951335,160.0,Fixation,6,0.76269,385.00,454.00,NaN,NaN,NaN,NaN
564111336,23.0,Saccade,9,0.76907,NaN,NaN,386.00,456.00,306.00,524.00
564134669,223.0,Fixation,7,0.77545,321.00,518.00,NaN,NaN,NaN,NaN
564358004,28.0,Saccade,10,0.77864,NaN,NaN,321.00,522.00,462.00,532.00
564386337,275.0,Fixation,8,0.77797,453.00,528.00,NaN,NaN,NaN,NaN
564661339,27.0,Saccade,11,0.77635,NaN,NaN,451.00,530.00,572.00,521.00
564688006,165.0,Fixation,9,0.77501,561.00,524.00,NaN,NaN,NaN,NaN
564853007,27.0,Saccade,12,0.77615,NaN,NaN,560.00,526.00,450.00,529.00
564879673,152.0,Fixation,10,0.78035,454.00,526.00,NaN,NaN,NaN,NaN
565031341,18.0,Saccade,13,0.78530,NaN,NaN,455.00,528.00,395.00,534.00
565049674,235.0,Fixation,11,0.78298,406.00,530.00,NaN,NaN,NaN,NaN
565284675,32.0,Saccade,14,0.78291,NaN,NaN,408.00,530.00,587.00,532.00
565316343,172.0,Fixation,12,0.77841,593.00,528.00,NaN,NaN,NaN,NaN
565488011,22.0,Saccade,15,0.77338,NaN,NaN,592.00,528.00,664.00,530.00
565509677,155.0,Fixation,13,0.76943,650.00,530.00,NaN,NaN,NaN,NaN
565664678,32.0,Saccade,16,0.76603,NaN,NaN,648.00,528.00,794.00,524.00
565696345,200.0,Fixation,14,0.75886,793.00,526.00,NaN,NaN,NaN,NaN
565896345,25.0,Saccade,17,0.75470,NaN,NaN,794.00,525.00,684.00,532.00
565921345,252.0,Fixation,15,0.75338,689.00,531.00,NaN,NaN,NaN,NaN
566173013,38.0,Saccade,18,0.75240,NaN,NaN,688.00,530.00,936.00,527.00
566211347,150.0,Fixation,16,0.75115,933.00,525.00,NaN,NaN,NaN,NaN
566361348,23.0,Saccade,19,0.75116,NaN,NaN,935.00,526.00,1021.00,532.00
566384681,182.0,Fixation,17,0.75340,1012.00,530.00,NaN,NaN,NaN,NaN
566566348,15.0,Saccade,20,0.75330,NaN,NaN,1010.00,532.00,1054.00,534.00
566588015,65.0,Saccade,21,0.75575,NaN,NaN,1053.00,538.00,395.00,568.00
566653015,110.0,Fixation,18,0.75547,406.00,572.00,NaN,NaN,NaN,NaN
566763016,25.0,Saccade,22,0.75622,NaN,NaN,404.00,577.00,286.00,586.00
566788016,267.0,Fixation,19,0.76073,299.00,590.00,NaN,NaN,NaN,NaN
567054683,18.0,Saccade,23,0.76389,NaN,NaN,304.00,590.00,366.00,594.00
567073017,142.0,Fixation,20,0.76341,349.00,593.00,NaN,NaN,NaN,NaN
567214683,27.0,Saccade,24,0.76135,NaN,NaN,348.00,593.00,458.00,586.00
567241351,67.0,Fixation,21,0.75989,451.00,586.00,NaN,NaN,NaN,NaN
567308018,23.0,Saccade,25,0.74687,NaN,NaN,456.00,588.00,410.00,646.00
567419685,28.0,Saccade,26,0.72461,NaN,NaN,522.00,624.00,564.00,595.00
567446352,77.0,Fixation,22,0.74621,563.00,591.00,NaN,NaN,NaN,NaN
567523019,27.0,Saccade,27,0.74501,NaN,NaN,563.00,588.00,698.00,595.00
567549685,185.0,Fixation,23,0.74653,683.00,597.00,NaN,NaN,NaN,NaN
567734704,25.0,Saccade,28,0.74676,NaN,NaN,683.00,598.00,817.00,594.00
567759705,192.0,Fixation,24,0.74240,801.00,596.00,NaN,NaN,NaN,NaN
567951373,27.0,Saccade,29,0.73908,NaN,NaN,803.00,597.00,934.00,599.00
567978040,240.0,Fixation,25,0.73567,925.00,598.00,NaN,NaN,NaN,NaN
568218041,28.0,Saccade,30,0.73679,NaN,NaN,928.00,596.00,1045.00,594.00
