starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1148830453,33.0,Saccade,1,0.49358,NaN,NaN,944.00,582.00,752.00,536.00
1148875453,23.0,Saccade,2,0.48417,NaN,NaN,638.00,508.00,558.00,501.00
1148898787,92.0,Fixation,1,0.47250,552.00,502.00,NaN,NaN,NaN,NaN
1148990455,40.0,Saccade,3,0.46354,NaN,NaN,548.00,503.00,386.00,498.00
1149030441,285.0,Fixation,2,0.45401,376.00,505.00,NaN,NaN,NaN,NaN
1149315443,43.0,Saccade,4,0.45729,NaN,NaN,376.00,506.00,564.00,494.00
1149358777,147.0,Fixation,3,0.46173,572.00,497.00,NaN,NaN,NaN,NaN
1149505445,57.0,Saccade,5,0.46593,NaN,NaN,573.00,494.00,964.00,306.00
1149562111,290.0,Fixation,4,0.47334,975.00,301.00,NaN,NaN,NaN,NaN
1149852113,15.0,Saccade,6,0.47695,NaN,NaN,978.00,306.00,1003.00,329.00
1149867113,118.0,Fixation,5,0.47993,998.00,328.00,NaN,NaN,NaN,NaN
1149985448,77.0,Saccade,7,0.48546,NaN,NaN,998.00,328.00,424.00,567.00
1150062115,118.0,Fixation,6,0.48965,419.00,567.00,NaN,NaN,NaN,NaN
1150180449,23.0,Saccade,8,0.49176,NaN,NaN,416.00,573.00,327.00,579.00
1150203782,167.0,Fixation,7,0.49439,337.00,582.00,NaN,NaN,NaN,NaN
1150370451,37.0,Saccade,9,0.49960,NaN,NaN,336.00,582.00,550.00,576.00
1150407117,197.0,Fixation,8,0.50285,552.00,578.00,NaN,NaN,NaN,NaN
1150603786,40.0,Saccade,10,0.50593,NaN,NaN,553.00,578.00,771.00,562.00
1150643786,178.0,Fixation,9,0.50716,775.00,568.00,NaN,NaN,NaN,NaN
1150822120,30.0,Saccade,11,0.50912,NaN,NaN,774.00,564.00,888.00,560.00
1150852120,142.0,Fixation,10,0.51246,897.00,560.00,NaN,NaN,NaN,NaN
1150993788,73.0,Saccade,12,0.51357,NaN,NaN,900.00,557.00,358.00,640.00
1151067122,282.0,Fixation,11,0.51321,353.00,648.00,NaN,NaN,NaN,NaN
1151348791,28.0,Saccade,13,0.51784,NaN,NaN,368.00,651.00,496.00,642.00
1151377124,178.0,Fixation,12,0.51935,498.00,645.00,NaN,NaN,NaN,NaN
1151555459,25.0,Saccade,14,0.51834,NaN,NaN,498.00,642.00,597.00,632.00
1151580459,218.0,Fixation,13,0.51478,603.00,638.00,NaN,NaN,NaN,NaN
1151798794,28.0,Saccade,15,0.50972,NaN,NaN,603.00,640.00,736.00,631.00
1151827127,217.0,Fixation,14,0.50437,746.00,632.00,NaN,NaN,NaN,NaN
1152043795,37.0,Saccade,16,0.50179,NaN,NaN,748.00,635.00,880.00,631.00
1152080463,202.0,Fixation,15,0.50190,897.00,629.00,NaN,NaN,NaN,NaN
