starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1088250840,35.0,Saccade,1,1.01323,NaN,NaN,964.00,540.00,780.00,542.00
1088294173,7.0,Saccade,2,0.99810,NaN,NaN,770.00,532.00,786.00,529.00
1088300839,383.0,Fixation,1,0.86849,774.00,508.00,NaN,NaN,NaN,NaN
1088684175,50.0,Saccade,3,0.74902,NaN,NaN,772.00,506.00,419.00,410.00
1088734178,120.0,Fixation,2,0.73851,412.00,412.00,NaN,NaN,NaN,NaN
1088854178,28.0,Saccade,4,0.73306,NaN,NaN,412.00,407.00,318.00,387.00
1088882509,263.0,Fixation,3,0.73347,322.00,386.00,NaN,NaN,NaN,NaN
1089145848,27.0,Saccade,5,0.73660,NaN,NaN,318.00,386.00,472.00,378.00
1089172514,222.0,Fixation,4,0.73836,474.00,385.00,NaN,NaN,NaN,NaN
1089394183,28.0,Saccade,6,0.74337,NaN,NaN,480.00,384.00,632.00,402.00
1089422518,210.0,Fixation,5,0.74617,636.00,405.00,NaN,NaN,NaN,NaN
1089632521,22.0,Saccade,7,0.74786,NaN,NaN,630.00,400.00,722.00,412.00
1089654186,213.0,Fixation,6,0.75137,720.00,412.00,NaN,NaN,NaN,NaN
1089867520,28.0,Saccade,8,0.75575,NaN,NaN,722.00,412.00,852.00,410.00
1089895856,127.0,Fixation,7,0.76241,866.00,404.00,NaN,NaN,NaN,NaN
1090022523,37.0,Saccade,9,0.77102,NaN,NaN,868.00,408.00,921.00,213.00
1090059191,587.0,Fixation,8,0.78576,919.00,227.00,NaN,NaN,NaN,NaN
1090645864,55.0,Saccade,10,0.78246,NaN,NaN,913.00,242.00,414.00,464.00
1090700865,140.0,Fixation,9,0.77799,410.00,464.00,NaN,NaN,NaN,NaN
1090840866,22.0,Saccade,11,0.77872,NaN,NaN,414.00,472.00,324.00,486.00
1090862535,218.0,Fixation,10,0.78342,328.00,481.00,NaN,NaN,NaN,NaN
1091080868,32.0,Saccade,12,0.77896,NaN,NaN,326.00,486.00,528.00,481.00
1091112535,170.0,Fixation,11,0.76185,541.00,474.00,NaN,NaN,NaN,NaN
1091282540,32.0,Saccade,13,0.75817,NaN,NaN,544.00,468.00,310.00,479.00
1091314203,362.0,Fixation,12,0.76237,315.00,478.00,NaN,NaN,NaN,NaN
1091675878,30.0,Saccade,14,0.76364,NaN,NaN,300.00,478.00,540.00,486.00
1091710879,3.0,Saccade,15,0.76633,NaN,NaN,509.00,488.00,504.00,479.00
1091720878,10.0,Saccade,16,0.75898,NaN,NaN,512.00,476.00,527.00,480.00
