starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
359479437,23.0,Saccade,1,0.65833,NaN,NaN,946.00,538.00,757.00,533.00
359506104,28.0,Saccade,2,0.65699,NaN,NaN,694.00,526.00,498.00,518.00
359534437,115.0,Fixation,1,0.65649,493.00,521.00,NaN,NaN,NaN,NaN
359649438,37.0,Saccade,3,0.65992,NaN,NaN,490.00,521.00,315.00,504.00
359686105,82.0,Fixation,2,0.66375,311.00,507.00,NaN,NaN,NaN,NaN
359767771,23.0,Saccade,4,0.66609,NaN,NaN,308.00,509.00,358.00,450.00
359791105,187.0,Fixation,3,0.67681,353.00,449.00,NaN,NaN,NaN,NaN
359977773,32.0,Saccade,5,0.68887,NaN,NaN,353.00,451.00,507.00,445.00
360009440,248.0,Fixation,4,0.69139,510.00,443.00,NaN,NaN,NaN,NaN
360257775,60.0,Saccade,6,0.69418,NaN,NaN,509.00,444.00,849.00,235.00
360317775,193.0,Fixation,5,0.69691,854.00,233.00,NaN,NaN,NaN,NaN
360511110,55.0,Saccade,7,0.69627,NaN,NaN,856.00,232.00,402.00,446.00
360566110,132.0,Fixation,6,0.69656,400.00,447.00,NaN,NaN,NaN,NaN
360697777,22.0,Saccade,8,0.70002,NaN,NaN,396.00,447.00,318.00,456.00
360719444,165.0,Fixation,7,0.70207,331.00,456.00,NaN,NaN,NaN,NaN
360884445,25.0,Saccade,9,0.70695,NaN,NaN,332.00,459.00,300.00,540.00
360909445,193.0,Fixation,8,0.70955,302.00,530.00,NaN,NaN,NaN,NaN
361102779,23.0,Saccade,10,0.71133,NaN,NaN,304.00,532.00,384.00,522.00
361126113,132.0,Fixation,9,0.71306,381.00,523.00,NaN,NaN,NaN,NaN
361257780,27.0,Saccade,11,0.71487,NaN,NaN,381.00,522.00,482.00,518.00
361284447,313.0,Fixation,10,0.71756,478.00,520.00,NaN,NaN,NaN,NaN
361597781,27.0,Saccade,12,0.72402,NaN,NaN,478.00,521.00,598.00,524.00
361624448,248.0,Fixation,11,0.72468,588.00,523.00,NaN,NaN,NaN,NaN
361872783,27.0,Saccade,13,0.72654,NaN,NaN,588.00,526.00,698.00,520.00
361899450,192.0,Fixation,12,0.72998,690.00,522.00,NaN,NaN,NaN,NaN
362091118,18.0,Saccade,14,0.73053,NaN,NaN,692.00,524.00,636.00,524.00
