starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
266298156,42.0,Saccade,1,0.64065,NaN,NaN,950.00,542.00,925.00,377.00
266339823,493.0,Fixation,1,0.65711,926.00,376.00,NaN,NaN,NaN,NaN
266833161,23.0,Saccade,2,0.66603,NaN,NaN,926.00,376.00,767.00,270.00
266863161,45.0,Saccade,3,0.66586,NaN,NaN,658.00,208.00,250.00,2.00
267098164,243.0,Fixation,2,0.65572,136.00,15.00,NaN,NaN,NaN,NaN
267296500,25.0,Saccade,4,0.65654,NaN,NaN,136.00,14.00,178.00,23.00
267773171,23.0,Saccade,5,0.66660,NaN,NaN,334.00,10.00,330.00,9.00
267776505,230.0,Fixation,3,0.66855,337.00,13.00,NaN,NaN,NaN,NaN
268006507,13.0,Saccade,6,0.66677,NaN,NaN,333.00,17.00,324.00,16.00
268304843,18.0,Saccade,7,0.67443,NaN,NaN,314.00,20.00,362.00,15.00
268318176,302.0,Fixation,4,0.67765,357.00,17.00,NaN,NaN,NaN,NaN
268619846,35.0,Saccade,8,0.68178,NaN,NaN,360.00,20.00,152.00,18.00
268654847,317.0,Fixation,5,0.68531,167.00,16.00,NaN,NaN,NaN,NaN
268971517,22.0,Saccade,9,0.69211,NaN,NaN,172.00,18.00,174.00,18.00
269376521,30.0,Saccade,10,0.70908,NaN,NaN,344.00,22.00,386.00,14.00
269389854,277.0,Fixation,6,0.71086,383.00,16.00,NaN,NaN,NaN,NaN
269666511,20.0,Saccade,11,0.71371,NaN,NaN,382.00,18.00,442.00,14.00
269686511,157.0,Fixation,7,0.71453,437.00,16.00,NaN,NaN,NaN,NaN
269843179,48.0,Saccade,12,0.71192,NaN,NaN,436.00,16.00,882.00,308.00
269891513,138.0,Fixation,8,0.70121,880.00,304.00,NaN,NaN,NaN,NaN
270029848,50.0,Saccade,13,0.71216,NaN,NaN,882.00,306.00,432.00,478.00
270079848,180.0,Fixation,9,0.72019,444.00,476.00,NaN,NaN,NaN,NaN
270259850,23.0,Saccade,14,0.73049,NaN,NaN,448.00,478.00,366.00,500.00
270283183,418.0,Fixation,10,0.74329,377.00,497.00,NaN,NaN,NaN,NaN
270701522,25.0,Saccade,15,0.74565,NaN,NaN,378.00,490.00,316.00,566.00
