starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
992761938,17.0,Saccade,1,0.79276,NaN,NaN,962.00,515.00,912.00,641.00
992876939,33.0,Saccade,2,0.78890,NaN,NaN,646.00,362.00,647.00,338.00
992918606,3.0,Saccade,3,0.76674,NaN,NaN,648.00,322.00,650.00,308.00
992921941,273.0,Fixation,1,0.66174,647.00,295.00,NaN,NaN,NaN,NaN
993195277,42.0,Saccade,4,0.60204,NaN,NaN,647.00,293.00,448.00,450.00
993236946,182.0,Fixation,2,0.59626,445.00,447.00,NaN,NaN,NaN,NaN
993418613,28.0,Saccade,5,0.60029,NaN,NaN,450.00,448.00,362.00,452.00
993446947,157.0,Fixation,3,0.60800,356.00,455.00,NaN,NaN,NaN,NaN
993603613,45.0,Saccade,6,0.62070,NaN,NaN,353.00,460.00,696.00,446.00
993648616,203.0,Fixation,4,0.63104,693.00,443.00,NaN,NaN,NaN,NaN
993851949,40.0,Saccade,7,0.64714,NaN,NaN,698.00,448.00,454.00,458.00
993891952,222.0,Fixation,5,0.65355,454.00,457.00,NaN,NaN,NaN,NaN
994113622,42.0,Saccade,8,0.66207,NaN,NaN,451.00,452.00,753.00,452.00
994155286,248.0,Fixation,6,0.66566,746.00,445.00,NaN,NaN,NaN,NaN
994403625,28.0,Saccade,9,0.67382,NaN,NaN,741.00,441.00,874.00,446.00
994431958,400.0,Fixation,7,0.67288,867.00,446.00,NaN,NaN,NaN,NaN
994831951,40.0,Saccade,10,0.66870,NaN,NaN,868.00,451.00,1154.00,450.00
994871951,235.0,Fixation,8,0.67135,1142.00,453.00,NaN,NaN,NaN,NaN
995106953,22.0,Saccade,11,0.67796,NaN,NaN,1145.00,458.00,1076.00,450.00
995128620,173.0,Fixation,9,0.67362,1078.00,448.00,NaN,NaN,NaN,NaN
995301957,40.0,Saccade,12,0.66009,NaN,NaN,1082.00,446.00,986.00,213.00
995341956,168.0,Fixation,10,0.65293,987.00,222.00,NaN,NaN,NaN,NaN
995510290,15.0,Saccade,13,0.63177,NaN,NaN,986.00,230.00,902.00,392.00
995660295,15.0,Saccade,14,0.65379,NaN,NaN,356.00,591.00,361.00,492.00
995681961,12.0,Saccade,15,0.67806,NaN,NaN,362.00,512.00,360.00,526.00
995693625,160.0,Fixation,11,0.68356,364.00,534.00,NaN,NaN,NaN,NaN
995853630,57.0,Saccade,16,0.70972,NaN,NaN,360.00,531.00,1172.00,454.00
995915296,3.0,Saccade,17,0.71812,NaN,NaN,1136.00,464.00,1116.00,443.00
995918630,248.0,Fixation,12,0.69012,1131.00,440.00,NaN,NaN,NaN,NaN
996166965,23.0,Saccade,18,0.66876,NaN,NaN,1132.00,434.00,1218.00,438.00
996190301,153.0,Fixation,13,0.66057,1216.00,447.00,NaN,NaN,NaN,NaN
996343632,27.0,Saccade,19,0.64595,NaN,NaN,1212.00,448.00,784.00,744.00
996443636,18.0,Saccade,20,0.64863,NaN,NaN,366.00,662.00,344.00,518.00
996463634,15.0,Saccade,21,0.66887,NaN,NaN,339.00,514.00,340.00,546.00
996478636,447.0,Fixation,14,0.65875,345.00,538.00,NaN,NaN,NaN,NaN
996925309,20.0,Saccade,22,0.65728,NaN,NaN,346.00,542.00,406.00,519.00
996945307,220.0,Fixation,15,0.66375,404.00,533.00,NaN,NaN,NaN,NaN
997165312,20.0,Saccade,23,0.67065,NaN,NaN,402.00,536.00,342.00,529.00
997185309,97.0,Fixation,16,0.67099,359.00,532.00,NaN,NaN,NaN,NaN
997281978,30.0,Saccade,24,0.67761,NaN,NaN,358.00,527.00,572.00,512.00
997311979,405.0,Fixation,17,0.66073,558.00,530.00,NaN,NaN,NaN,NaN
997716984,33.0,Saccade,25,0.64703,NaN,NaN,544.00,540.00,678.00,512.00
997750319,145.0,Fixation,18,0.64197,690.00,522.00,NaN,NaN,NaN,NaN
997895317,25.0,Saccade,26,0.64136,NaN,NaN,690.00,524.00,779.00,508.00
997920318,293.0,Fixation,19,0.64401,783.00,515.00,NaN,NaN,NaN,NaN
