starttime,duration,eventType,eventIdx,meanPupilDiameter,meanX,meanY,startSaccadeX,startSaccadeY,endSaccadeX,endSaccadeY
1279680222,17.0,Saccade,1,0.60618,NaN,NaN,956.00,547.00,900.00,520.00
1279711889,30.0,Saccade,2,0.60718,NaN,NaN,714.00,516.00,442.00,497.00
1279741889,103.0,Fixation,1,0.60599,449.00,495.00,NaN,NaN,NaN,NaN
1279846889,27.0,Saccade,3,0.60862,NaN,NaN,448.00,496.00,322.00,479.00
1279873557,210.0,Fixation,2,0.61747,327.00,476.00,NaN,NaN,NaN,NaN
1280081892,25.0,Saccade,4,0.63022,NaN,NaN,327.00,476.00,336.00,542.00
1280106893,200.0,Fixation,3,0.64652,336.00,541.00,NaN,NaN,NaN,NaN
1280306894,33.0,Saccade,5,0.67041,NaN,NaN,338.00,544.00,573.00,542.00
1280340229,233.0,Fixation,4,0.67985,564.00,541.00,NaN,NaN,NaN,NaN
1280573564,28.0,Saccade,6,0.68285,NaN,NaN,566.00,542.00,707.00,538.00
1280601898,172.0,Fixation,5,0.68342,698.00,537.00,NaN,NaN,NaN,NaN
1280773566,33.0,Saccade,7,0.68639,NaN,NaN,699.00,538.00,928.00,526.00
1280806891,235.0,Fixation,6,0.67558,923.00,529.00,NaN,NaN,NaN,NaN
1281041886,28.0,Saccade,8,0.66890,NaN,NaN,921.00,531.00,1036.00,532.00
1281070220,165.0,Fixation,7,0.66519,1030.00,533.00,NaN,NaN,NaN,NaN
1281235222,20.0,Saccade,9,0.66746,NaN,NaN,1029.00,534.00,1170.00,534.00
1281256889,213.0,Fixation,8,0.66962,1216.00,532.00,NaN,NaN,NaN,NaN
1281470224,23.0,Saccade,10,0.67382,NaN,NaN,1214.00,530.00,1104.00,532.00
1281493557,193.0,Fixation,9,0.67621,1122.00,534.00,NaN,NaN,NaN,NaN
1281686893,30.0,Saccade,11,0.68377,NaN,NaN,1122.00,533.00,1266.00,548.00
1281716893,168.0,Fixation,10,0.68834,1254.00,545.00,NaN,NaN,NaN,NaN
1281885228,25.0,Saccade,12,0.69062,NaN,NaN,1256.00,541.00,1376.00,547.00
1281910229,155.0,Fixation,11,0.68655,1359.00,547.00,NaN,NaN,NaN,NaN
1282065230,58.0,Saccade,13,0.68763,NaN,NaN,1361.00,548.00,847.00,517.00
1282123564,90.0,Fixation,12,0.68534,858.00,516.00,NaN,NaN,NaN,NaN
1282213565,17.0,Saccade,14,0.68749,NaN,NaN,858.00,516.00,758.00,532.00
1282233565,12.0,Saccade,15,0.69245,NaN,NaN,700.00,540.00,656.00,534.00
1282245233,120.0,Fixation,13,0.68591,661.00,535.00,NaN,NaN,NaN,NaN
1282365233,32.0,Saccade,16,0.68434,NaN,NaN,662.00,534.00,464.00,556.00
1282396899,128.0,Fixation,14,0.68064,473.00,549.00,NaN,NaN,NaN,NaN
1282526901,25.0,Saccade,17,0.67882,NaN,NaN,472.00,546.00,328.00,566.00
1282550235,163.0,Fixation,15,0.67553,352.00,555.00,NaN,NaN,NaN,NaN
1282713570,27.0,Saccade,18,0.67858,NaN,NaN,354.00,558.00,507.00,545.00
1282740238,237.0,Fixation,16,0.67204,487.00,546.00,NaN,NaN,NaN,NaN
1282976905,22.0,Saccade,19,0.67207,NaN,NaN,486.00,544.00,555.00,544.00
1282998573,163.0,Fixation,17,0.67384,542.00,543.00,NaN,NaN,NaN,NaN
1283161908,32.0,Saccade,20,0.67579,NaN,NaN,542.00,544.00,350.00,612.00
1283193575,270.0,Fixation,18,0.67080,366.00,612.00,NaN,NaN,NaN,NaN
1283463577,13.0,Saccade,21,0.67134,NaN,NaN,364.00,612.00,329.00,622.00
1283476910,193.0,Fixation,19,0.67446,340.00,621.00,NaN,NaN,NaN,NaN
1283670247,23.0,Saccade,22,0.67695,NaN,NaN,339.00,624.00,447.00,618.00
1283693580,208.0,Fixation,20,0.67354,431.00,617.00,NaN,NaN,NaN,NaN
1283901915,25.0,Saccade,23,0.67624,NaN,NaN,434.00,614.00,572.00,615.00
1283928582,310.0,Fixation,21,0.67356,549.00,619.00,NaN,NaN,NaN,NaN
1284236919,33.0,Saccade,24,0.67624,NaN,NaN,551.00,622.00,811.00,603.00
1284270253,287.0,Fixation,22,0.67191,792.00,603.00,NaN,NaN,NaN,NaN
1284556922,27.0,Saccade,25,0.67123,NaN,NaN,792.00,605.00,917.00,600.00
1284583590,188.0,Fixation,23,0.66745,907.00,601.00,NaN,NaN,NaN,NaN
1284771925,30.0,Saccade,26,0.66132,NaN,NaN,908.00,604.00,1074.00,599.00
1284801925,188.0,Fixation,24,0.65365,1064.00,599.00,NaN,NaN,NaN,NaN
1284990262,18.0,Saccade,27,0.65625,NaN,NaN,1067.00,598.00,1172.00,614.00
1285011928,278.0,Fixation,25,0.65478,1238.00,619.00,NaN,NaN,NaN,NaN
1285290265,28.0,Saccade,28,0.65296,NaN,NaN,1236.00,620.00,1358.00,624.00
1285318599,260.0,Fixation,26,0.65057,1349.00,623.00,NaN,NaN,NaN,NaN
1285578602,17.0,Saccade,29,0.64763,NaN,NaN,1349.00,626.00,1310.00,623.00
1285595269,195.0,Fixation,27,0.64690,1314.00,619.00,NaN,NaN,NaN,NaN
1285790271,30.0,Saccade,30,0.65052,NaN,NaN,1314.00,618.00,1497.00,612.00
1285826921,7.0,Saccade,31,0.65186,NaN,NaN,1482.00,617.00,1463.00,616.00
1285833588,85.0,Fixation,28,0.64886,1472.00,613.00,NaN,NaN,NaN,NaN
